,expId,Compound,tempNLSDf
1473,2,WP1066,336.4709<>337.3991<>361.5322<>360.604<>377.7756<>395.8754<>408.406<>415.8316<>433.0032<>432.5391<>459.4568<>477.5566<>501.6897<>492.4077<>500.2974<>474.772<>476.6284<>478.4848<>452.9594<>457.1363<>450.1748<>428.3622<>427.8981<>441.8211<>471.0592
1474,2,Ethynodiol diacetate,305.3763<>327.1889<>369.4218<>400.5164<>435.7878<>469.6669<>485.4463<>523.0382<>553.6686<>592.1888<>608.4322<>647.4164<>674.7982<>623.2833<>632.1011<>635.814<>621.891<>672.9418<>671.5495<>649.7369<>687.7929<>666.9085<>670.1572<>847.4425<>758.3358
1475,2,GDC-0068,308.1609<>342.9683<>370.8141<>400.9805<>433.4673<>458.9927<>482.6617<>509.1153<>538.3534<>551.3481<>575.9453<>582.9068<>588.476<>586.1555<>568.5198<>560.6301<>537.8893<>510.9716<>507.723<>489.1591<>487.7668<>471.5233<>479.8771<>447.3903<>513.2921
1476,2,Atomoxetine HCl,305.8404<>347.1451<>390.7703<>408.8701<>450.1748<>467.3465<>521.6459<>547.6354<>585.6914<>616.3218<>653.9138<>674.334<>695.2184<>656.2343<>668.7649<>657.1624<>628.8525<>642.3113<>652.5215<>641.3831<>648.8087<>681.2955<>727.7053<>785.7175<>779.2202
1477,2,CI994 (Tacedinaline),290.0611<>315.1224<>350.8579<>378.2397<>407.4778<>436.2519<>482.6617<>502.6179<>535.1047<>528.6074<>543.4585<>549.0276<>571.3044<>581.9786<>604.2553<>583.3709<>591.2606<>622.3551<>637.2062<>656.2343<>661.3393<>681.7596<>711.4619<>733.2745<>759.728
1478,2,Azatadine dimaleate,303.5199<>367.5654<>391.6985<>434.3955<>465.9542<>474.3079<>515.1485<>549.4918<>585.6914<>629.7807<>641.8472<>661.3393<>650.6651<>660.8752<>656.6984<>623.7474<>621.4269<>635.814<>634.8857<>652.0574<>675.2623<>689.6493<>745.8051<>808.4583<>803.8173
1479,2,Torin 1,297.4867<>308.625<>312.3378<>325.3326<>311.4096<>260.3589<>216.7337<>155.4727<>133.6602<>114.6321<>102.1015<>98.85282<>88.17857<>82.1453<>76.57613<>69.61466<>57.08403<>51.97895<>45.94568<>42.69699<>43.62519<>40.8406<>37.12782<>40.37651<>34.34324
1480,2,Triflusal,343.4323<>387.0575<>447.8543<>482.6617<>522.11<>544.3867<>587.5478<>617.7141<>671.5495<>717.9592<>733.2745<>749.982<>777.3638<>803.3532<>780.6124<>756.9435<>730.4899<>706.3568<>715.6387<>731.4181<>763.9049<>773.651<>747.6615<>847.4425<>827.0222
1481,2,Cathepsin Inhibitor 1,299.8072<>342.9683<>380.0961<>413.9752<>446.9261<>477.5566<>505.4025<>545.3149<>587.5478<>603.7912<>650.201<>674.334<>705.8927<>700.7877<>720.2797<>687.7929<>706.8209<>706.3568<>725.8489<>708.2132<>697.5389<>695.2184<>745.341<>826.0941<>794.0713
1482,2,Betulinic acid,320.6916<>370.35<>416.7598<>439.5006<>481.7335<>523.0382<>542.9944<>586.1555<>607.0399<>633.9576<>655.306<>710.5337<>729.0976<>698.4672<>719.3516<>698.4672<>730.0258<>739.7719<>734.6667<>747.1974<>752.7666<>777.3638<>784.7893<>892.46<>851.6194
1483,2,StemRegenin 1 (SR1),320.6916<>356.4271<>396.8036<>426.0417<>460.8491<>485.9104<>505.4025<>512.364<>533.2484<>519.7895<>535.1047<>544.8508<>525.8228<>514.6844<>518.3972<>508.6512<>481.7335<>461.3132<>442.7493<>416.2957<>407.9419<>392.6267<>398.1959<>360.1399<>367.1013
1484,2,Mirabegron,264.0716<>296.5585<>326.7248<>365.709<>383.3448<>462.7055<>468.2747<>509.1153<>546.7072<>589.4042<>633.9576<>708.6773<>742.5565<>674.334<>673.8699<>671.5495<>690.5775<>729.5617<>725.3848<>736.9872<>717.9592<>762.0485<>763.4409<>911.0239<>878.537
1485,2,U-104,329.0453<>357.8194<>400.9805<>431.6109<>468.2747<>518.3972<>558.3096<>583.3709<>620.9628<>652.5215<>690.1134<>726.7771<>728.6335<>747.6615<>741.1641<>730.4899<>692.8979<>694.2903<>715.1747<>722.6002<>763.4409<>743.9487<>777.3638<>830.735<>817.2762
1486,2,Avanafil,338.7914<>375.9192<>403.765<>452.4953<>472.4515<>486.3745<>540.2098<>567.1275<>593.1169<>642.3113<>656.2343<>687.3288<>709.1414<>704.9645<>722.1361<>705.4286<>702.1799<>680.3673<>716.1028<>689.1852<>735.1309<>736.9872<>718.4233<>798.7123<>833.0555
1487,2,Empty,329.9735<>386.1293<>423.7213<>457.1363<>485.4463<>512.364<>529.5356<>575.0172<>604.7194<>617.2501<>674.334<>709.6055<>722.6002<>735.595<>717.0311<>691.5057<>685.0083<>689.1852<>689.6493<>723.5284<>696.1467<>736.5231<>743.0205<>846.5143<>813.5634
1488,2,Empty,371.2782<>421.8649<>472.4515<>511.4357<>562.9506<>622.8192<>661.8034<>689.1852<>705.4286<>746.2692<>779.2202<>801.9609<>796.3918<>801.4968<>783.397<>783.397<>745.341<>770.4023<>746.2692<>749.5179<>736.9872<>779.2202<>781.5406<>894.7805<>844.1938
1489,2,AZD5438,252.9333<>248.7564<>250.6128<>242.259<>244.1154<>240.8667<>235.7617<>232.513<>226.0156<>213.0209<>225.5515<>218.59<>213.0209<>200.4902<>195.3852<>191.2083<>180.9981<>185.6391<>181.4622<>169.8598<>161.506<>150.8318<>138.7652<>140.1575<>111.8476
1490,2,IKK-16 (IKK Inhibitor VII),325.7966<>320.6916<>342.0401<>353.1784<>363.8527<>372.6705<>364.3167<>355.963<>351.7861<>342.5042<>323.0121<>287.2765<>264.0716<>218.1259<>188.4237<>154.0805<>111.8476<>82.60941<>56.61993<>32.95094<>21.8126<>13.45884<>9.746053<>6.497369<>6.033271
1491,2,PNU-120596,280.3151<>299.343<>302.1277<>290.9893<>280.3151<>288.6688<>282.6355<>271.0331<>276.1382<>265.928<>264.9998<>271.9613<>266.3921<>247.8282<>243.1872<>240.8667<>242.259<>239.9386<>228.3361<>213.9491<>209.7722<>191.2083<>186.1032<>190.2801<>166.6111
1492,2,NU7026,223.231<>258.0384<>298.4149<>332.7581<>365.2449<>430.2186<>415.8316<>448.3185<>485.4463<>519.3254<>535.5688<>595.9016<>614.4655<>608.8963<>608.8963<>599.1502<>609.8245<>626.9961<>632.5652<>602.863<>602.863<>600.0784<>622.3551<>765.2972<>661.8034
1493,2,TAK-875,273.8177<>302.5917<>332.7581<>368.4936<>394.019<>422.7931<>471.9874<>495.1923<>547.6354<>585.2273<>640.919<>668.3008<>694.2903<>706.8209<>705.8927<>738.8436<>710.0696<>764.8331<>749.982<>752.3025<>776.8997<>804.2814<>826.0941<>926.3392<>870.6474
1494,2,S-Ruxolitinib (INCB018424),220.9105<>247.3641<>283.5638<>324.4043<>351.7861<>413.5111<>427.4341<>450.1748<>488.2309<>515.6126<>545.779<>575.0172<>598.222<>561.0942<>588.9401<>565.2711<>589.4042<>588.9401<>586.1555<>584.7632<>568.0557<>614.9296<>620.0346<>697.0748<>650.6651
1495,2,ICG-001,231.1207<>251.541<>265.4639<>290.5252<>301.6635<>363.8527<>378.7038<>386.5934<>408.8701<>417.688<>433.9314<>477.5566<>484.054<>451.103<>451.103<>444.1416<>456.6722<>470.5951<>479.8771<>472.4515<>482.1976<>490.0872<>497.5128<>510.0435<>486.8386
1496,2,WZ811,225.0874<>265.4639<>304.4482<>332.294<>367.1013<>425.5777<>441.357<>468.2747<>501.6897<>540.2098<>583.3709<>622.3551<>673.4059<>625.6038<>639.5267<>646.0241<>641.8472<>685.0083<>699.3953<>706.3568<>769.01<>773.1869<>798.7123<>905.9188<>837.6965
1497,2,PF-00562271,313.266<>322.0839<>334.1504<>348.5374<>359.6758<>372.2064<>372.6705<>370.35<>372.6705<>361.0681<>362.4604<>353.1784<>374.0628<>377.7756<>381.9525<>367.1013<>374.5269<>334.1504<>320.2274<>298.4149<>281.2433<>268.7126<>252.9333<>252.9333<>215.8055
1498,2,PF-4981517,314.1942<>347.1451<>393.0908<>426.0417<>458.0645<>485.9104<>522.5741<>538.3534<>584.2991<>614.9296<>652.9855<>676.1904<>689.6493<>735.595<>772.7228<>762.0485<>727.2412<>721.6721<>730.954<>724.4566<>755.5511<>776.4355<>770.8664<>858.5809<>839.5529
1499,2,CHIR-124,355.963<>341.576<>329.0453<>272.4254<>226.0156<>171.7162<>161.9701<>156.401<>135.5166<>132.732<>127.1628<>113.2399<>109.9912<>116.9526<>113.704<>115.0962<>110.4553<>98.85282<>106.2784<>105.8143<>101.1733<>97.46053<>97.46053<>77.04023<>80.75301
1500,2,Pifithrin-mu,248.2923<>266.8562<>287.2765<>335.0786<>363.8527<>397.2677<>412.1188<>434.8596<>451.5671<>479.8771<>512.364<>549.9559<>578.7299<>558.7737<>602.3989<>597.7579<>574.0889<>580.5863<>568.5198<>567.5916<>589.4042<>614.4655<>611.2167<>661.3393<>685.9365
1501,2,Resminostat,308.625<>351.7861<>376.3833<>382.4166<>390.7703<>376.3833<>388.4498<>400.0523<>403.301<>405.1573<>386.5934<>393.5549<>383.8089<>368.0295<>344.8246<>343.8965<>332.294<>315.5865<>302.1277<>300.7354<>300.2713<>290.5252<>273.3536<>306.3045<>274.7459
1502,2,Amoxicillin,341.1118<>383.3448<>431.1468<>463.1696<>504.0102<>526.2869<>541.138<>590.3323<>622.8192<>653.9138<>693.8262<>725.8489<>720.7438<>717.9592<>723.5284<>700.7877<>682.6878<>659.4829<>670.6213<>673.8699<>691.0416<>693.8262<>697.5389<>843.7297<>774.1151
1503,2,LY2109761,338.3273<>402.3728<>453.8876<>508.6512<>556.4532<>569.912<>610.7527<>623.7474<>658.5547<>701.2517<>748.5897<>770.4023<>807.9942<>801.0328<>842.8016<>782.0048<>794.0713<>781.5406<>801.4968<>813.5634<>828.4145<>902.2061<>867.3987<>1001.523<>898.9574
1504,2,PMSF ,345.7528<>382.8806<>434.3955<>468.2747<>509.1153<>552.7404<>590.7964<>629.3166<>654.842<>679.9033<>730.0258<>749.0538<>763.9049<>807.066<>780.1484<>769.01<>744.8769<>756.9435<>756.0153<>775.9715<>754.1589<>792.679<>850.2271<>859.045<>863.686
1505,2,Nilvadipine,345.7528<>370.8141<>418.6162<>453.8876<>494.7282<>520.2536<>555.9891<>591.7247<>618.6423<>656.2343<>672.9418<>684.0801<>679.4391<>736.9872<>710.9978<>722.1361<>733.7386<>725.8489<>722.6002<>702.1799<>760.1921<>796.3918<>785.7175<>754.623<>814.4916
1506,2,Bepotastine Besilate,295.6303<>329.5094<>386.1293<>410.2624<>442.2852<>483.5899<>503.082<>531.856<>571.3044<>606.1117<>651.5933<>665.5162<>688.7211<>696.6108<>710.9978<>693.8262<>672.9418<>675.2623<>678.975<>679.9033<>678.0468<>693.8262<>742.0923<>773.1869<>797.3199
1507,2,MK-8776 (SCH 900776),369.4218<>376.3833<>439.0365<>461.7773<>454.8158<>423.7213<>412.1188<>392.1626<>363.3885<>335.5427<>332.7581<>293.7739<>272.8895<>252.0051<>243.1872<>215.3414<>197.2415<>177.7495<>179.1417<>162.4342<>160.5778<>144.3344<>130.4115<>106.7425<>117.4167
1508,2,Bosentan Hydrate,245.9718<>291.9175<>334.6145<>352.7143<>387.9857<>476.6284<>482.1976<>508.187<>534.1765<>560.6301<>588.0119<>675.7264<>699.3953<>614.9296<>619.5705<>630.7089<>631.6371<>666.9085<>623.7474<>631.6371<>663.1957<>635.814<>682.6878<>860.4373<>778.2919
1509,2,AZ 628,351.7861<>381.4884<>432.075<>473.3797<>498.9051<>518.3972<>542.5303<>581.5145<>601.4707<>628.8525<>643.7036<>662.7316<>627.9243<>627.4602<>614.0013<>564.807<>554.5969<>527.2151<>520.2536<>484.9822<>485.4463<>521.6459<>538.8175<>542.0662<>573.1608
1510,2,Diclofenac Potassium,335.0786<>356.8912<>405.6215<>439.5006<>489.1591<>484.9822<>540.6739<>561.5583<>581.5145<>626.0679<>683.1519<>691.0416<>699.3953<>756.4794<>747.6615<>749.5179<>760.1921<>737.9155<>743.4846<>754.1589<>722.1361<>739.3077<>802.8892<>832.1273<>840.4811
1511,2,Empty,352.2502<>400.0523<>452.4953<>469.6669<>521.6459<>461.3132<>547.6354<>567.5916<>605.6476<>643.2395<>693.8262<>696.1467<>723.0643<>814.4916<>824.2376<>832.5914<>808.9224<>812.6352<>849.763<>829.8068<>855.3322<>896.6369<>925.8751<>960.2183<>950.4722
1512,2,Empty,374.5269<>429.7545<>487.7668<>523.9664<>568.0557<>601.9348<>648.3446<>674.334<>710.9978<>753.6948<>780.6124<>794.0713<>798.7123<>808.9224<>794.0713<>769.01<>725.3848<>767.6177<>736.9872<>760.6563<>749.5179<>736.0591<>788.038<>804.2814<>912.4162
1513,2,Wortmannin,282.6355<>301.1995<>301.6635<>332.7581<>375.4551<>433.4673<>432.075<>455.744<>491.4795<>507.723<>530.4637<>592.6528<>655.7701<>639.0626<>651.5933<>674.7982<>670.1572<>704.5004<>666.4444<>646.9523<>603.7912<>627.9243<>607.504<>686.8647<>654.3779
1514,2,Foscarnet Sodium,311.8737<>357.3553<>407.9419<>449.2466<>483.5899<>497.5128<>549.0276<>574.0889<>613.5372<>644.6318<>695.6826<>686.4006<>740.236<>764.369<>804.7455<>831.6632<>783.8611<>776.8997<>776.8997<>778.2919<>775.9715<>810.7788<>827.9504<>913.8085<>855.3322
1515,2,Dovitinib (TKI-258) Dilactic Acid  ,255.7179<>274.7459<>292.3816<>296.5585<>297.4867<>340.1837<>337.3991<>340.6478<>329.9735<>319.7634<>280.3151<>261.7511<>225.0874<>187.9596<>153.1523<>128.091<>107.6707<>90.96317<>80.75301<>68.22237<>61.725<>55.69173<>44.08929<>45.48158<>32.95094
1516,2,Nadifloxacin ,313.266<>333.2222<>378.2397<>399.5882<>445.5338<>427.8981<>498.9051<>527.2151<>583.835<>605.6476<>648.8087<>660.8752<>659.947<>813.0993<>786.6457<>794.0713<>772.2587<>713.3183<>774.5792<>795.4636<>762.0485<>769.4741<>813.5634<>879.9294<>796.8559
1517,2,GW842166X,259.8947<>284.0278<>334.1504<>342.5042<>389.378<>409.7983<>432.075<>468.7387<>505.8666<>529.9996<>568.0557<>622.3551<>645.0959<>666.9085<>679.4391<>670.1572<>680.8314<>686.4006<>679.4391<>687.7929<>706.8209<>725.8489<>720.2797<>833.0555<>764.8331
1518,2,Biotin (Vitamin B7),325.3326<>362.4604<>412.1188<>450.6389<>498.9051<>523.9664<>563.4147<>591.2606<>619.5705<>678.975<>715.1747<>738.8436<>759.264<>797.7841<>789.4303<>766.6895<>772.2587<>757.8716<>730.0258<>745.8051<>746.7333<>794.9995<>795.4636<>833.0555<>827.4863
1519,2,Laquinimod,232.513<>269.1767<>308.625<>344.8246<>366.1731<>407.4778<>428.8263<>458.0645<>487.3026<>516.5408<>576.8735<>612.145<>626.0679<>633.4935<>665.5162<>656.2343<>657.6265<>647.8805<>619.5705<>614.4655<>665.5162<>671.5495<>672.0135<>782.9329<>732.8104
1520,2,Tripelennamine HCl,220.9105<>243.6513<>281.2433<>318.3711<>334.6145<>425.5777<>424.1854<>459.4568<>510.0435<>525.3587<>577.8017<>640.4549<>676.1904<>619.5705<>655.306<>670.1572<>665.0521<>714.7106<>712.8542<>729.0976<>740.236<>749.982<>758.3358<>934.2288<>941.6544
1521,2,Lonafarnib,336.935<>382.4166<>411.1906<>440.8929<>492.4077<>521.6459<>529.9996<>560.166<>571.7684<>590.7964<>574.553<>587.0837<>590.7964<>575.0172<>558.3096<>557.8455<>572.2325<>550.42<>539.2816<>516.0767<>509.5793<>517.9331<>516.0767<>499.8333<>499.8333
1522,2,Sertaconazole nitrate,331.3658<>355.963<>385.2011<>423.2572<>454.8158<>484.9822<>510.0435<>560.166<>573.6248<>605.6476<>649.7369<>682.2237<>693.3621<>708.2132<>717.9592<>696.6108<>735.1309<>736.9872<>786.6457<>765.7613<>771.3305<>794.5354<>781.5406<>793.6072<>805.6737
1523,2,MPEP,265.4639<>309.5532<>334.6145<>386.1293<>407.9419<>474.3079<>484.9822<>528.6074<>562.4865<>619.5705<>665.5162<>710.5337<>722.6002<>737.4514<>753.2307<>771.3305<>783.397<>816.348<>795.9277<>793.6072<>809.8506<>786.1816<>866.9346<>910.5598<>867.8629
1524,2,Betahistine 2HCl,324.8684<>377.7756<>430.2186<>468.2747<>496.1205<>539.7457<>580.1222<>619.1064<>679.9033<>698.0031<>734.2027<>749.0538<>755.5511<>801.4968<>808.9224<>786.6457<>754.1589<>768.0818<>746.2692<>794.5354<>819.5967<>833.0555<>820.989<>911.9521<>851.1553
1525,2,AM251,284.956<>321.1557<>357.3553<>375.9192<>389.378<>385.6653<>420.0085<>444.1416<>455.2799<>475.7002<>509.1153<>498.9051<>502.1538<>557.3814<>541.6021<>536.0329<>519.3254<>503.5461<>512.364<>530.4637<>566.6634<>572.6967<>543.4585<>590.7964<>591.2606
1526,2,(+;-)-Octopamine HCl,409.7983<>467.3465<>509.5793<>550.42<>594.0452<>646.0241<>662.2675<>700.7877<>734.6667<>767.6177<>808.9224<>816.348<>808.4583<>847.4425<>828.4145<>804.7455<>778.756<>806.1378<>788.038<>816.348<>819.1326<>869.7192<>850.6912<>941.1902<>904.9907
1527,2,JNJ-1661010,337.3991<>385.2011<>422.7931<>453.4235<>504.4743<>494.2641<>556.9173<>583.3709<>620.9628<>656.6984<>697.5389<>686.4006<>709.6055<>749.0538<>785.7175<>759.728<>754.1589<>730.954<>730.954<>745.341<>759.728<>742.5565<>786.1816<>823.3094<>805.2097
1528,2,Trifluoperazine 2HCl,404.6933<>453.4235<>495.1923<>543.9226<>572.6967<>598.6861<>646.9523<>693.3621<>733.2745<>773.1869<>787.1098<>824.2376<>814.4916<>870.1833<>867.8629<>850.2271<>823.7736<>883.178<>839.0887<>872.5038<>872.0397<>905.4548<>883.6422<>942.5826<>999.2025
1529,2,SB269970 HCl,382.8806<>439.5006<>477.0925<>519.7895<>550.884<>615.8577<>652.0574<>711.4619<>755.0871<>780.6124<>807.5301<>809.8506<>866.4705<>873.8961<>862.7578<>865.5424<>849.763<>865.5424<>903.5983<>855.3322<>907.3112<>940.7262<>917.9854<>928.1956<>1004.772
1530,2,Triptolide (PG490),278.9228<>295.6303<>293.3098<>294.7021<>270.1049<>239.4744<>247.8282<>238.5462<>232.513<>233.9053<>226.9438<>203.7389<>193.9929<>213.0209<>206.5235<>193.9929<>182.3904<>155.4727<>147.5831<>132.2679<>121.1295<>113.704<>103.9579<>72.86335<>87.71448
1531,2,Golvatinib (E7050),308.625<>320.2274<>330.4376<>344.8246<>369.8859<>374.0628<>365.709<>365.2449<>356.4271<>341.576<>323.4761<>291.4534<>258.5025<>257.5742<>248.2923<>225.5515<>207.9158<>178.2135<>184.7109<>178.6776<>172.1803<>152.2241<>144.3344<>112.7758<>131.8038
1532,2,Acebutolol HCl,284.956<>325.7966<>363.8527<>387.5216<>429.7545<>511.8998<>519.7895<>553.2045<>581.5145<>601.4707<>649.2728<>717.9592<>753.6948<>688.257<>703.5722<>702.644<>683.616<>787.1098<>754.623<>747.1974<>771.7946<>764.8331<>793.1431<>863.686<>853.0117
1533,2,WHI-P154,323.0121<>362.9245<>392.1626<>429.2904<>457.1363<>453.4235<>500.2974<>526.751<>542.9944<>585.6914<>610.2886<>626.0679<>619.5705<>667.8367<>649.7369<>626.9961<>639.5267<>599.1502<>583.835<>584.2991<>599.1502<>600.0784<>626.0679<>576.4094<>596.3657
1534,2,Sodium Picosulfate,320.2274<>357.8194<>404.2292<>435.3237<>472.4515<>449.7107<>518.3972<>551.8123<>590.7964<>628.3884<>646.4882<>644.6318<>676.6545<>769.9382<>771.3305<>752.3025<>734.2027<>724.9207<>749.982<>747.1974<>731.4181<>724.9207<>746.2692<>691.0416<>803.8173
1535,2,Empty,309.0891<>348.0733<>389.8421<>437.1801<>463.1696<>538.8175<>553.2045<>589.4042<>626.532<>673.4059<>709.6055<>745.341<>761.5844<>746.7333<>748.5897<>737.9155<>747.6615<>765.7613<>739.3077<>768.5459<>770.8664<>767.6177<>794.9995<>816.348<>809.3865
1536,2,Empty,368.0295<>400.9805<>451.103<>500.7615<>542.0662<>536.497<>603.7912<>650.6651<>703.1081<>727.2412<>760.1921<>760.1921<>753.2307<>807.5301<>777.3638<>790.3585<>762.0485<>699.8594<>699.3953<>711.4619<>704.5004<>687.3288<>680.3673<>658.5547<>699.3953
1537,2,Tolcapone,155.0087<>178.2135<>197.2415<>213.9491<>240.8667<>303.984<>308.625<>333.2222<>367.1013<>394.4831<>414.9034<>490.0872<>531.392<>483.1258<>476.1643<>493.8<>517.469<>568.5198<>557.8455<>541.6021<>542.9944<>552.2764<>512.364<>645.56<>556.4532
1538,2,Mechlorethamine HCl,206.0594<>239.9386<>262.6794<>274.2818<>298.4149<>362.4604<>363.3885<>388.9139<>420.0085<>453.8876<>481.7335<>555.9891<>601.9348<>544.8508<>549.4918<>538.8175<>549.9559<>578.7299<>566.6634<>550.884<>566.1993<>574.553<>579.194<>746.7333<>630.2448
1539,2,Vitamin D2 ,169.8598<>180.9981<>194.9211<>217.1978<>238.0822<>256.182<>281.7073<>316.9788<>343.4323<>373.5987<>404.6933<>447.8543<>487.7668<>494.7282<>546.7072<>545.779<>552.7404<>587.0837<>569.4479<>578.7299<>596.3657<>637.6703<>626.532<>771.3305<>703.1081
1540,2,EUK 134,147.5831<>163.8265<>181.4622<>200.9543<>224.1592<>255.7179<>265.4639<>279.851<>310.0173<>323.0121<>363.3885<>427.8981<>498.9051<>455.2799<>463.6337<>487.7668<>487.3026<>536.9611<>522.11<>528.1432<>510.0435<>528.6074<>552.2764<>707.7491<>590.3323
1541,2,Toltrazuril,92.35545<>102.1015<>108.1348<>120.6654<>129.9474<>168.4675<>169.3957<>185.175<>210.7004<>222.3028<>249.2205<>304.9122<>321.6198<>306.3045<>344.3605<>371.2782<>375.9192<>411.1906<>390.3062<>383.3448<>397.2677<>437.1801<>437.6442<>537.8893<>481.7335
1542,2,Benfotiamine,82.60941<>90.49906<>103.0297<>110.9194<>125.3064<>148.9754<>152.2241<>168.0034<>187.4955<>213.485<>233.9053<>292.3816<>323.9402<>316.9788<>340.6478<>350.8579<>374.0628<>402.3728<>400.9805<>410.2624<>412.1188<>426.5059<>457.1363<>556.9173<>488.6949
1543,2,Spironolactone,107.6707<>126.6987<>146.1908<>159.1855<>169.3957<>194.9211<>201.8825<>219.5182<>250.6128<>265.4639<>298.879<>358.2835<>414.9034<>376.3833<>398.66<>427.4341<>453.8876<>487.7668<>498.9051<>508.6512<>506.7948<>515.1485<>527.6791<>666.9085<>579.194
1544,2,Meticrane,131.3397<>135.9807<>157.7932<>174.0367<>186.1032<>232.9771<>241.3308<>258.5025<>285.4201<>318.3711<>339.2555<>406.0855<>456.2081<>437.1801<>472.9156<>470.131<>484.9822<>564.3429<>546.7072<>544.3867<>573.6248<>587.5478<>587.5478<>731.8822<>663.6598
1545,2,Guanabenz Acetate,116.0244<>122.9859<>141.5498<>153.1523<>172.1803<>218.59<>218.59<>231.1207<>255.7179<>276.6023<>309.5532<>362.9245<>415.3675<>383.3448<>403.301<>413.9752<>446.9261<>491.0154<>472.4515<>472.4515<>473.3797<>495.6564<>485.4463<>572.6967<>542.9944
1546,2,Thonzonium Bromide,118.809<>121.5936<>116.9526<>125.7705<>110.9194<>108.1348<>85.85809<>71.47105<>56.61993<>41.7688<>34.80733<>28.30996<>25.52538<>12.99474<>8.35376<>8.35376<>9.281956<>12.99474<>8.35376<>6.033271<>6.033271<>6.033271<>5.569173<>38.98421<>8.817858
1547,2,Propranolol HCl,129.0192<>140.1575<>155.9368<>166.147<>180.9981<>207.4517<>232.0489<>238.5462<>277.9946<>305.8404<>326.7248<>398.66<>449.2466<>413.5111<>445.998<>460.8491<>463.6337<>495.6564<>501.2256<>506.3307<>526.751<>518.8613<>533.2484<>601.0066<>550.884
1548,2,Nicotine Ditartrate,173.1085<>206.9876<>227.872<>243.1872<>257.1102<>320.6916<>321.6198<>337.3991<>376.8474<>406.0855<>428.3622<>497.0487<>536.497<>484.054<>523.9664<>528.6074<>518.8613<>559.2378<>569.4479<>564.3429<>569.4479<>568.0557<>588.9401<>740.236<>693.8262
1549,2,Levobetaxolol HCl,166.6111<>200.4902<>219.9823<>237.154<>255.7179<>301.1995<>304.9122<>325.3326<>362.9245<>393.5549<>423.7213<>467.3465<>498.441<>442.7493<>488.2309<>497.0487<>491.9436<>543.4585<>506.3307<>502.6179<>507.2589<>505.8666<>522.5741<>673.4059<>567.1275
1550,2,Proadifen HCl,136.9088<>150.8318<>168.0034<>182.3904<>201.8825<>239.9386<>244.5795<>266.3921<>284.956<>294.7021<>329.9735<>387.9857<>402.3728<>386.1293<>399.5882<>394.9472<>409.7983<>426.5059<>429.2904<>433.9314<>440.4288<>465.026<>474.772<>611.2167<>510.0435
1551,2,Difluprednate,147.5831<>169.3957<>192.1365<>203.7389<>223.6951<>259.8947<>270.1049<>304.4482<>332.7581<>355.4989<>400.0523<>466.4182<>497.0487<>494.2641<>510.0435<>527.6791<>553.6686<>581.5145<>575.4813<>568.5198<>581.5145<>583.835<>620.0346<>775.0433<>649.2728
1552,2,Lithium Citrate,123.9141<>137.837<>150.3677<>160.1137<>180.9981<>220.9105<>213.0209<>232.0489<>246.4359<>280.3151<>314.1942<>387.0575<>414.4393<>396.3395<>430.6827<>437.1801<>456.2081<>523.9664<>510.0435<>517.469<>535.1047<>547.6354<>580.1222<>765.2972<>625.1397
1553,2,Diminazene Aceturate,170.3239<>200.4902<>220.9105<>244.5795<>259.4307<>294.7021<>301.1995<>332.7581<>356.4271<>377.7756<>422.7931<>484.5181<>523.9664<>502.1538<>531.392<>555.525<>581.0504<>614.0013<>629.3166<>627.9243<>672.4777<>694.2903<>750.9102<>843.7297<>756.4794
1554,2,QNZ (EVP4593),171.7162<>204.203<>213.485<>231.5848<>249.2205<>315.1224<>312.3378<>332.7581<>375.4551<>394.019<>421.4008<>496.1205<>557.3814<>488.6949<>536.0329<>563.4147<>567.5916<>629.3166<>604.2553<>639.5267<>673.4059<>674.7982<>653.9138<>859.9731<>737.9155
1555,2,Triclabendazole,203.2748<>236.6899<>266.3921<>284.956<>301.6635<>375.9192<>372.2064<>390.7703<>429.7545<>450.6389<>493.8<>570.8403<>609.3604<>537.8893<>527.2151<>544.3867<>543.4585<>592.1888<>565.2711<>589.4042<>592.1888<>608.4322<>600.5425<>769.4741<>671.5495
1556,2,LY404039,184.2468<>210.2363<>242.259<>268.7126<>290.5252<>337.3991<>349.4656<>374.0628<>405.6215<>438.1083<>478.9489<>568.9839<>598.222<>545.3149<>547.6354<>554.5969<>589.8683<>655.306<>620.4987<>633.9576<>639.0626<>657.6265<>665.0521<>889.2113<>747.1974
1557,2,Sodium Phenylbutyrate,167.0752<>186.1032<>207.4517<>221.3746<>241.3308<>298.4149<>293.3098<>335.0786<>354.1066<>389.378<>433.4673<>499.8333<>539.7457<>501.6897<>539.2816<>526.751<>547.6354<>603.7912<>595.9016<>580.1222<>605.1835<>625.1397<>645.0959<>796.8559<>708.2132
1558,2,PP2,222.7669<>251.541<>266.3921<>275.6741<>278.9228<>308.1609<>300.7354<>316.0506<>313.266<>300.7354<>303.984<>305.8404<>276.1382<>233.4412<>196.7775<>150.3677<>132.2679<>122.0577<>103.9579<>97.92463<>93.74775<>90.49906<>77.50433<>109.9912<>77.04023
1559,2,ETP-46464,220.4464<>235.7617<>248.7564<>256.6461<>253.3974<>271.4972<>245.5077<>241.3308<>243.6513<>235.7617<>235.7617<>251.541<>255.7179<>209.7722<>208.844<>205.1312<>200.4902<>233.9053<>211.6286<>201.8825<>199.0979<>192.1365<>188.4237<>241.3308<>186.1032
