,expId,Compound,tempConfluenceDf
1684,2,Etofibrate,18.58131<>20.18298<>23.33969<>25.3978<>27.96944<>33.17363<>34.04662<>38.27329<>42.80704<>48.79061<>55.49771<>68.63277<>72.7374<>71.29441<>74.01317<>79.54596<>82.42407<>86.2033<>86.91077<>87.37159<>87.99292<>90.18249<>90.6654<>95.4494<>94.00213
1685,2,Carbimazole,16.70086<>18.49814<>20.53064<>22.64001<>23.82619<>29.86681<>29.89507<>33.05558<>36.62321<>41.35472<>44.25931<>54.0971<>60.44975<>57.82514<>62.28019<>64.94266<>68.38292<>73.76063<>74.9448<>75.51704<>76.32127<>78.71096<>80.51869<>91.94966<>85.13786
1686,2,Carbadox,18.03741<>19.06457<>21.31984<>21.61044<>24.04813<>29.10125<>29.51426<>31.70349<>34.21094<>37.54477<>42.92302<>52.59842<>56.81844<>55.25854<>60.74272<>64.35371<>67.55911<>73.27068<>74.52882<>76.25745<>76.98566<>77.73485<>79.41624<>88.34658<>82.71247
1687,2,Ropivacaine HCl,24.57062<>26.66093<>28.87482<>31.00927<>34.47916<>38.93359<>40.66049<>44.12867<>49.85508<>51.99548<>59.62372<>69.56517<>75.94578<>74.72646<>78.84615<>81.29662<>81.94822<>88.4473<>87.54981<>88.62089<>89.84181<>90.93093<>92.27308<>97.26949<>94.80271
1688,2,Oxethazaine,15.93184<>17.04064<>19.76142<>21.35229<>23.8255<>30.37687<>30.6674<>33.19518<>36.76075<>40.40277<>43.9169<>54.35704<>57.00031<>54.45717<>57.87543<>62.57195<>64.74304<>70.76391<>70.72752<>73.65238<>75.35776<>78.13702<>81.25703<>89.31801<>86.98946
1689,2,Griseofulvin,23.42064<>24.75554<>27.54587<>29.92587<>32.46732<>39.52503<>41.45999<>44.95523<>51.14223<>54.26556<>61.4515<>69.63348<>74.05172<>70.14526<>73.04411<>75.57912<>77.0148<>81.13251<>81.90863<>82.60416<>82.71959<>83.85271<>85.63371<>94.37223<>89.05462
1690,2,Cinoxacin,18.08315<>19.33991<>22.58434<>24.17904<>26.72386<>33.51293<>32.36661<>35.45205<>39.74746<>44.06403<>49.7563<>60.90635<>63.40371<>60.06851<>62.97434<>63.34216<>63.76442<>70.3<>70.23189<>72.77369<>72.63843<>73.23986<>75.85646<>86.09534<>80.24983
1691,2,Ticagrelor,18.404<>19.42356<>20.47724<>22.69887<>25.20342<>32.33602<>32.37215<>35.37979<>38.73597<>43.9244<>47.31342<>56.70467<>56.99456<>53.51687<>56.52935<>54.95335<>56.70596<>63.59507<>63.07906<>64.31857<>63.86168<>64.53648<>65.95283<>76.29387<>68.94582
1692,2,Thioridazine HCl,19.4972<>22.22189<>24.67734<>27.68334<>30.57162<>39.38854<>39.83836<>42.70887<>46.56022<>50.18179<>55.42363<>63.30537<>66.13912<>59.76603<>62.12064<>63.35911<>63.99707<>71.96259<>68.77585<>70.02833<>71.00934<>73.00287<>74.85004<>87.13417<>79.55451
1693,2,Flumethasone,30.81647<>34.91793<>40.05588<>46.0005<>49.92804<>63.78798<>61.09506<>62.75634<>68.6926<>73.40848<>77.52072<>87.25726<>89.51694<>86.99905<>87.8413<>88.88759<>91.35534<>96.11356<>95.98557<>96.59683<>96.91553<>97.69409<>97.84199<>99.73557<>99.55218
1694,2,Bendroflumethiazide,30.22657<>32.72173<>37.77321<>40.97715<>44.54369<>56.33247<>54.5664<>59.73933<>64.22454<>67.27033<>73.90224<>83.37029<>85.24923<>80.91054<>82.95893<>83.39211<>84.37589<>88.82598<>89.26164<>89.68382<>91.13062<>92.21554<>94.1212<>97.12794<>96.50426
1695,2,Halcinonide,25.73628<>28.31149<>32.44259<>37.09797<>38.25639<>48.89851<>45.57746<>50.06106<>54.97069<>57.93827<>64.10326<>79.33121<>80.20798<>79.12791<>84.24712<>85.53761<>86.7316<>89.24043<>90.09816<>89.36471<>91.83272<>92.40585<>94.22219<>98.14745<>96.07005
1696,2,Pasiniazid,25.01195<>27.9626<>33.3222<>36.78403<>41.08187<>52.04029<>49.6665<>52.94003<>56.83936<>59.4572<>66.44484<>80.03425<>82.50477<>77.93248<>78.55561<>80.94985<>81.86968<>89.87476<>88.97733<>90.10609<>90.85336<>90.86614<>92.28579<>97.79737<>94.52903
1697,2,Clofazimine,19.8709<>20.81607<>23.74226<>26.00409<>29.32375<>37.91949<>40.68156<>44.3035<>48.34998<>52.94242<>57.56451<>63.93939<>67.45171<>64.41995<>66.92757<>67.48509<>71.23999<>76.9458<>76.8419<>81.70479<>83.99529<>86.44589<>87.46442<>94.98763<>91.51897
1698,2,SN-38,28.40351<>30.85246<>32.7298<>34.12562<>36.51752<>41.11626<>39.40498<>40.48174<>41.74042<>42.89096<>43.27779<>47.37753<>49.20852<>44.92511<>47.99686<>48.16202<>48.03188<>49.78594<>47.81153<>44.88499<>43.43147<>42.60878<>41.06763<>45.70609<>41.05382
1699,2,Sulconazole Nitrate,31.80957<>34.26717<>37.93027<>40.87594<>44.45603<>53.28098<>55.70787<>60.22008<>64.90556<>71.43871<>76.65948<>84.29597<>86.52782<>84.90328<>85.99849<>86.8866<>87.79343<>89.55238<>89.62243<>90.24522<>90.15513<>91.36583<>92.39264<>95.80168<>95.59978
1700,2,VX-702,21.84619<>24.01083<>27.02316<>28.81334<>32.24966<>37.70558<>39.06243<>43.32386<>47.88593<>50.32217<>57.1325<>67.34167<>69.22054<>67.6144<>71.1334<>73.37428<>74.92693<>77.46462<>78.63651<>78.89262<>81.09292<>81.77151<>84.48172<>90.36568<>88.31102
1701,2,Deoxyarbutin,34.24977<>37.08506<>43.75879<>45.94288<>50.51599<>57.51036<>60.87624<>64.99233<>70.17426<>76.03137<>81.42034<>88.1786<>89.57428<>89.93113<>90.43434<>90.26185<>89.60268<>91.15556<>91.33605<>92.03353<>92.98103<>93.96095<>94.50237<>98.13432<>96.4586
1702,2,CZC24832,23.58366<>25.7501<>28.75186<>29.99897<>32.38298<>40.40451<>40.02155<>43.78654<>49.71533<>53.22832<>59.21115<>69.89471<>72.74647<>67.4917<>71.63171<>72.80594<>75.07999<>80.64268<>80.51351<>81.68323<>83.38824<>83.7319<>86.77275<>93.49821<>90.36617
1703,2,Pacritinib (SB1518),28.63443<>27.20152<>25.58369<>24.70303<>24.27229<>23.87447<>22.72139<>22.376<>21.46144<>20.83595<>20.5209<>20.4282<>19.85998<>18.88988<>18.47846<>18.51376<>18.14848<>19.07617<>18.57855<>18.34701<>17.92267<>17.72505<>17.51465<>21.02046<>17.32896
1704,2,Empty,31.47697<>33.86369<>37.20089<>41.32687<>45.54094<>55.78677<>55.99643<>61.73834<>68.07574<>74.37167<>79.69075<>88.48537<>90.26061<>85.9855<>87.6101<>87.9621<>89.33534<>92.04485<>92.36108<>93.26072<>93.81901<>94.66685<>95.68979<>98.56391<>97.74426
1705,2,Ampicillin Trihydrate,26.47186<>29.32209<>32.22728<>35.35297<>40.32044<>49.01876<>51.37572<>55.75259<>62.26383<>67.53687<>71.5835<>81.90582<>83.96993<>81.6237<>85.02955<>86.82741<>87.60423<>91.47097<>91.36845<>92.97012<>94.95647<>94.64819<>96.38815<>98.89706<>97.99686
1706,2,Wnt-C59 (C59),28.94438<>31.53652<>35.61989<>39.48566<>44.46541<>51.7778<>53.63507<>60.89763<>66.17933<>72.9503<>76.8091<>82.94636<>85.9826<>87.51131<>89.47647<>91.15405<>93.39909<>94.9734<>96.24446<>96.62494<>97.3769<>97.54911<>98.85382<>99.09806<>99.39192
1707,2,Benzethonium Chloride,26.50924<>29.05945<>32.1069<>35.0181<>38.64431<>47.23245<>45.03038<>50.83852<>52.14839<>54.49774<>57.32365<>63.19835<>67.28041<>59.09656<>62.66129<>64.9345<>66.32255<>77.10958<>77.80434<>79.14235<>81.13816<>81.01121<>84.02512<>91.24834<>88.29541
1708,2,PP1,13.6486<>14.2481<>15.05602<>15.98115<>16.42856<>19.04924<>18.67484<>19.36837<>20.63356<>21.01998<>21.96929<>24.67437<>26.07524<>23.19104<>23.46899<>23.10656<>22.75102<>23.72976<>22.7935<>22.82292<>22.68637<>22.22197<>21.87735<>31.43036<>22.61923
1709,2,Choline Chloride,18.13384<>20.16515<>21.98676<>23.20513<>24.97195<>29.30931<>30.2631<>32.84869<>38.38396<>40.68053<>43.81486<>51.59207<>55.7842<>54.96379<>59.23367<>61.35693<>64.0185<>70.86669<>69.79028<>71.55821<>73.43695<>73.61633<>73.95142<>83.39964<>79.23898
1710,2,SGC 0946,21.5379<>23.71235<>26.24868<>28.41353<>30.26304<>37.07476<>36.49328<>40.87534<>45.49604<>47.61549<>53.08259<>63.96019<>69.82461<>66.05954<>70.18665<>72.08369<>73.54235<>77.95762<>78.3848<>78.54269<>80.25095<>82.07152<>84.59943<>91.80765<>89.15002
1711,2,Nefopam HCl,23.46161<>24.8624<>27.85878<>30.44326<>32.4486<>40.51771<>41.8446<>44.14075<>49.63431<>53.876<>58.15897<>69.12874<>70.26952<>66.3659<>69.00778<>71.94489<>73.0499<>78.81802<>79.04453<>81.20432<>82.48148<>84.00164<>84.89998<>92.72194<>87.9378
1712,2,VE-822,15.96893<>15.96478<>15.0393<>15.21496<>15.32783<>17.50249<>16.07572<>15.9929<>15.34358<>14.68356<>14.48048<>15.65318<>15.88369<>12.60506<>12.16291<>11.56326<>11.48051<>13.0649<>12.09888<>12.1435<>11.92943<>11.84426<>11.69285<>16.01051<>12.01308
1713,2,Cyclandelate,23.12203<>25.20668<>27.8996<>30.74651<>33.75317<>39.49353<>40.79016<>44.20652<>48.98893<>55.26137<>57.98616<>69.50002<>71.01354<>68.29285<>71.74956<>73.85567<>73.87419<>79.07397<>78.7922<>80.02605<>81.50729<>82.57846<>83.69619<>90.01637<>86.46786
1714,2,3-Deazaneplanocin A (DZNeP),26.24999<>28.09481<>30.3261<>33.51327<>36.29574<>45.18636<>44.07383<>45.85308<>51.13189<>54.21957<>58.1125<>66.86656<>69.06339<>62.88337<>64.16322<>66.00609<>68.4328<>75.41218<>74.05918<>76.40569<>75.65248<>76.43436<>78.25555<>84.86848<>79.02789
1715,2,Aminothiazole,18.13667<>19.59908<>21.65299<>23.71269<>26.00526<>33.3354<>32.05963<>35.27216<>38.903<>43.54035<>47.98733<>59.30482<>63.70633<>60.29806<>62.21159<>63.68763<>65.23354<>72.22294<>72.45815<>74.65082<>76.4521<>78.46201<>80.45886<>89.54388<>84.61835
1716,2,P5091 (P005091),28.15858<>30.66416<>35.13171<>39.6234<>41.85082<>51.15814<>49.52642<>52.63961<>54.14883<>57.61791<>62.01094<>73.16864<>75.54059<>73.08293<>75.38476<>76.62832<>77.19407<>83.21851<>81.67978<>82.03138<>83.16167<>84.62229<>86.88957<>92.42242<>91.04912
1717,2,Cysteamine HCl,36.1361<>40.01167<>45.15555<>51.31044<>56.26947<>65.82394<>68.56985<>70.85895<>76.30775<>81.85338<>85.0793<>92.39348<>92.84469<>91.64711<>92.77132<>94.14352<>94.22523<>96.75149<>96.53175<>96.97853<>97.52734<>98.1614<>98.4234<>99.59929<>99.42244
1718,2,LGK-974,29.06402<>31.67516<>35.45564<>39.11106<>43.6716<>52.74038<>52.79213<>57.06636<>61.36404<>66.13721<>71.75189<>82.91948<>85.82262<>85.78262<>89.62581<>89.66746<>91.11005<>94.61517<>93.01302<>94.25867<>95.2019<>95.91532<>97.29567<>98.6345<>98.57259
1719,2,Valnemulin HCl,20.03495<>20.90275<>23.00633<>26.11613<>29.65041<>38.62684<>37.56486<>42.28344<>47.1567<>50.73579<>54.9658<>66.53836<>69.29681<>65.16427<>66.7251<>68.9571<>71.45052<>77.82052<>79.1076<>81.01029<>81.98088<>84.18842<>85.28024<>92.38767<>89.95302
1720,2,UNC1999,27.68415<>28.72023<>31.94573<>35.04456<>39.02513<>47.07214<>49.57925<>54.86192<>59.42993<>64.31123<>68.14626<>75.80246<>78.02263<>77.99921<>78.28905<>78.97339<>79.3828<>83.31634<>82.32433<>81.93357<>82.56382<>82.97538<>83.85899<>93.33664<>87.18736
1721,2,Fidaxomicin,24.68176<>27.78542<>31.86671<>34.87407<>37.49931<>49.05754<>47.56541<>51.32178<>55.9926<>59.29141<>65.81604<>78.4203<>82.01701<>76.33192<>79.24797<>80.22649<>82.77795<>90.40258<>89.80457<>91.1021<>92.10654<>94.04425<>95.0815<>98.22702<>97.90781
1722,2,RKI-1447,33.6464<>41.20606<>47.32718<>50.55917<>54.39592<>65.55274<>64.43144<>71.38924<>74.45822<>79.36248<>83.60674<>89.96138<>89.52164<>87.57114<>88.86549<>88.63063<>90.36029<>92.77837<>92.31557<>92.98215<>92.6186<>94.2155<>94.88899<>97.609<>96.52512
1723,2,Primaquine Diphosphate,27.6376<>31.21725<>33.74157<>35.87539<>39.91309<>46.89398<>47.45351<>51.82609<>55.55378<>61.66624<>65.59219<>74.47467<>77.3709<>76.929<>79.68191<>80.53271<>79.92043<>84.07721<>85.60883<>86.73401<>87.85352<>89.4777<>90.68081<>96.31914<>93.75117
1724,2,RGFP966,20.65021<>23.82405<>25.76937<>29.02389<>32.99707<>44.34211<>45.32424<>51.62058<>54.31664<>58.46507<>63.23171<>72.14433<>75.32314<>72.10303<>75.79132<>77.48066<>80.3947<>84.75726<>84.04599<>86.08496<>87.58129<>89.07071<>89.84015<>95.1016<>91.98511
1725,2,Prucalopride Succinate,31.72981<>34.77646<>39.35703<>42.46656<>46.75598<>57.25734<>59.02292<>62.82706<>70.76196<>76.55531<>81.17885<>87.88109<>89.73087<>88.6452<>89.90708<>90.83865<>90.87069<>92.61867<>93.01612<>93.72892<>94.10822<>95.07695<>96.76799<>98.21735<>98.29299
1726,2,Beta-Lapachone,32.35776<>34.26523<>36.61327<>39.60681<>42.47077<>51.35659<>49.90108<>48.47625<>49.69972<>48.68065<>49.42534<>54.61342<>51.04297<>43.34272<>45.88839<>44.36747<>44.40932<>49.3446<>46.45322<>47.87577<>47.67276<>47.33269<>49.29385<>55.80328<>50.89011
1727,2,RI-1,38.64423<>41.54743<>46.60331<>50.59143<>55.93639<>67.44542<>68.5284<>75.61858<>81.65747<>87.07449<>91.24336<>95.81509<>96.26126<>94.8195<>94.95737<>95.95704<>96.62362<>97.47678<>97.33732<>97.57604<>98.48212<>98.66835<>99.10462<>99.90418<>99.60832
1728,2,Empty,32.112<>35.11182<>39.14891<>43.17287<>47.77229<>60.62216<>60.46247<>65.41458<>73.87537<>78.78197<>84.29637<>90.88299<>92.82576<>89.94017<>90.60896<>91.74473<>91.4861<>95.41023<>95.19797<>95.57587<>95.98418<>96.01016<>96.41198<>98.29479<>97.52396
1729,2,Hydroxyzine 2HCl,33.04168<>36.66771<>40.31277<>45.07577<>48.83731<>57.95361<>59.18968<>65.56564<>70.66064<>75.82151<>81.87029<>88.07048<>88.45304<>86.25669<>87.72614<>88.42229<>89.55128<>93.64534<>93.22384<>94.27981<>95.33681<>95.28445<>96.02708<>98.97717<>97.86927
1730,2,Alizapride HCl,38.60798<>41.67081<>47.58896<>51.03144<>54.98004<>62.03102<>65.57816<>69.32532<>76.13422<>81.58322<>84.78716<>89.89098<>90.32112<>88.79344<>90.70132<>91.49625<>91.92922<>93.44799<>93.30583<>94.90067<>95.75851<>96.13305<>96.403<>99.06139<>97.92757
1731,2,Norethindrone,24.30337<>26.33579<>29.3073<>32.10108<>35.58618<>45.47392<>46.4126<>51.67765<>58.73943<>61.77503<>68.49464<>78.34113<>82.82245<>83.6057<>87.81858<>90.40761<>92.15924<>93.67484<>95.86821<>96.21809<>97.75993<>98.3897<>98.78605<>99.41969<>99.31843
1732,2,Nicaraven,21.57493<>23.02062<>25.08275<>26.26326<>28.12189<>34.12418<>34.12233<>39.46421<>41.96509<>47.14288<>53.1326<>61.83271<>65.89377<>63.98312<>68.43204<>70.1456<>72.56804<>80.75928<>80.2515<>82.25249<>84.31993<>86.00879<>87.46664<>94.91462<>91.22706
1733,2,Valdecoxib,21.84046<>23.59154<>26.31997<>29.34302<>31.80718<>37.33525<>38.42085<>43.59768<>49.78094<>54.12979<>60.3931<>70.66209<>73.35067<>73.3749<>77.9659<>79.47489<>80.30745<>84.15567<>83.41173<>85.49382<>86.7021<>88.73638<>89.64729<>95.04213<>93.35218
1734,2,Dimaprit 2HCl,23.10732<>24.64888<>28.07982<>30.34578<>32.2217<>37.69444<>39.98466<>44.25253<>48.19573<>49.36043<>58.0225<>68.66232<>72.90797<>68.77824<>71.16199<>72.00555<>74.27532<>80.32292<>80.49789<>82.6007<>82.74922<>83.74012<>85.34275<>93.37422<>88.68063
1735,2,Sodium Nitroprusside,25.37335<>26.63288<>29.06747<>31.53383<>34.36968<>44.17144<>42.75351<>47.31881<>51.22983<>54.9292<>60.1765<>71.89848<>74.64499<>69.91144<>72.71592<>74.28153<>75.80514<>81.69138<>81.73036<>82.59229<>81.79348<>85.2372<>85.33507<>94.04516<>89.71235
1736,2,Piromidic Acid,22.01806<>23.78806<>26.50019<>29.15866<>32.58393<>37.49107<>38.46072<>41.77131<>46.23362<>50.80113<>54.70221<>65.22063<>68.3026<>67.32459<>69.95822<>70.78954<>72.30431<>76.0983<>76.64146<>77.87674<>78.01266<>80.73938<>81.76765<>89.78474<>86.20537
1737,2,Decamethonium Bromide,25.73359<>27.5715<>31.38158<>34.14325<>37.55616<>46.50026<>46.59774<>49.691<>54.1042<>58.75462<>66.02371<>73.31925<>75.01369<>74.91109<>77.30838<>78.51845<>78.22992<>83.1332<>83.38873<>82.9378<>84.83366<>86.8198<>88.24588<>94.78337<>91.19487
1738,2,Glafenine HCl,20.12896<>21.99616<>25.8486<>27.70432<>30.20543<>39.96601<>36.88633<>40.321<>46.76918<>47.86969<>52.69147<>64.70228<>68.02166<>61.65297<>65.68936<>67.58475<>68.69604<>74.5963<>75.21344<>75.7856<>75.62507<>75.59715<>77.78695<>88.52328<>82.89153
1739,2,Triamterene,25.80487<>28.13322<>31.88564<>34.12618<>37.54689<>45.96823<>45.14243<>50.30132<>54.54069<>59.45914<>67.0253<>76.99484<>77.70604<>75.01278<>77.55305<>77.30113<>78.3892<>82.36986<>81.71046<>82.0579<>83.37829<>84.11106<>86.40955<>92.11655<>89.79608
1740,2,Mepenzolate Bromide ,25.18595<>26.27845<>29.74648<>32.46865<>35.35035<>38.4616<>41.55047<>46.37856<>50.4771<>56.95504<>61.45696<>70.64068<>71.3436<>74.79172<>76.24876<>76.75978<>77.701<>77.45164<>78.08659<>78.46278<>79.72839<>82.22417<>83.41441<>88.41235<>86.98427
1741,2,Halobetasol Propionate,27.74252<>31.9523<>37.30645<>41.57481<>45.99427<>53.36095<>52.88752<>53.6562<>58.4786<>60.87132<>64.89273<>76.02783<>77.95225<>77.06792<>80.72466<>84.44552<>87.35605<>88.17043<>89.249<>91.2035<>91.17471<>92.60899<>93.93835<>97.13734<>95.54584
1742,2,Bephenium Hydroxynaphthoate,28.83627<>30.83644<>34.96913<>38.25942<>41.05976<>48.27953<>50.45562<>54.67244<>57.35735<>64.10851<>68.84739<>74.90081<>77.67829<>76.51379<>78.25612<>78.67705<>80.04751<>83.21024<>82.86118<>83.46422<>85.69345<>86.21201<>88.40199<>93.18826<>92.23681
1743,2,Dexlansoprazole,31.53376<>34.69627<>39.43537<>41.99035<>46.62845<>57.13347<>58.10703<>61.79121<>68.6332<>72.28944<>78.01205<>88.72878<>88.54629<>83.74086<>84.66933<>86.74589<>87.49336<>93.08998<>91.72041<>92.82783<>93.8505<>95.03674<>95.90192<>98.43149<>97.94173
1744,2,Prochlorperazine Dimaleate,25.64186<>26.97453<>29.67423<>33.09862<>36.58432<>43.11242<>45.53838<>49.75663<>54.74815<>58.82397<>64.53504<>72.55408<>74.07112<>72.82541<>73.63479<>74.91357<>75.64269<>79.25681<>78.50884<>78.53475<>80.91871<>82.25491<>83.53531<>90.01408<>87.4678
1745,2,Lorcaserin HCl,27.05047<>29.63348<>32.34583<>35.43773<>39.15873<>48.68341<>47.38989<>51.60823<>58.27518<>62.45066<>67.33083<>79.30748<>82.31894<>75.74815<>78.3981<>80.23373<>82.20898<>88.90099<>87.59946<>89.0292<>89.85238<>91.08131<>91.72689<>97.52969<>94.74365
1746,2,MNS (3;4-Methylenedioxy-Beta-nitrostyrene; MDBN),32.45316<>36.2529<>40.49907<>43.651<>44.96898<>51.18169<>53.21592<>57.27674<>61.93221<>64.34109<>68.92337<>76.89647<>79.83332<>79.3781<>80.55196<>81.1249<>82.84546<>84.81612<>84.45174<>86.60635<>87.07628<>88.22453<>89.49458<>94.62346<>92.3463
1747,2,Succinylcholine Chloride Dihydrate,33.28988<>35.52201<>39.83967<>43.84982<>47.00708<>56.75578<>55.5296<>60.87284<>67.0592<>71.46862<>78.15014<>86.00643<>86.65823<>85.21365<>85.80286<>85.87243<>86.80916<>89.87545<>89.6245<>90.63936<>91.12593<>92.78065<>93.98499<>97.06274<>95.78125
1748,2,AP26113,20.34607<>20.35773<>21.76344<>22.72876<>23.11456<>24.94653<>23.35006<>23.76733<>23.9575<>23.74399<>24.33722<>25.63087<>25.80176<>24.26883<>25.48795<>25.76881<>27.3749<>32.11607<>32.32336<>34.4617<>37.18275<>39.17938<>41.54045<>53.87234<>45.99711
1749,2,Clorprenaline HCL,33.62883<>36.3438<>40.44926<>42.9847<>47.15034<>54.78358<>58.5661<>61.5663<>68.61612<>74.45795<>81.0849<>87.76642<>88.11015<>87.75516<>89.71899<>89.78407<>90.31324<>91.84715<>91.2788<>92.97558<>94.11845<>95.10146<>95.98398<>96.32915<>96.89773
1750,2,Stattic,26.37828<>27.4218<>30.09269<>33.68229<>38.40489<>45.65913<>44.74421<>47.97241<>48.84344<>51.21996<>54.81697<>62.08947<>65.55248<>62.07566<>62.92965<>62.4743<>61.50763<>65.02473<>63.07457<>64.18187<>64.21713<>64.66173<>66.79266<>76.0293<>69.25604
1751,2,Empty,41.34193<>44.43481<>50.05124<>54.45491<>60.10875<>68.25816<>72.48382<>77.28593<>83.19532<>87.85199<>91.72503<>94.96745<>95.81281<>96.76544<>96.82243<>97.50338<>98.22135<>98.30866<>98.97289<>98.77645<>99.04045<>99.37009<>99.57013<>99.62904<>99.81494
1752,2,Empty,36.22519<>39.75491<>45.17917<>49.16964<>53.40482<>60.18436<>64.89829<>69.86639<>78.221<>83.13612<>88.68555<>93.46872<>93.79212<>91.64373<>92.75529<>93.04391<>94.33443<>96.19736<>95.54583<>95.74325<>95.99579<>96.61209<>97.44528<>98.58559<>98.42886
1753,2,Amfenac Sodium Monohydrate,36.86926<>40.44098<>44.40442<>48.51353<>54.47819<>64.68141<>67.15896<>72.65791<>80.19389<>85.23635<>90.1436<>94.82827<>96.09188<>95.13041<>95.50246<>96.01562<>96.85538<>98.44412<>98.46223<>98.5648<>98.71635<>99.04025<>99.24741<>99.86523<>99.55881
1754,2,Epoxomicin,40.21268<>43.95978<>48.24332<>53.356<>58.38735<>63.56437<>68.92814<>70.18982<>75.71424<>78.16451<>82.42456<>85.38738<>86.98781<>88.61205<>89.59914<>90.31886<>90.73621<>91.96721<>93.14662<>93.32698<>93.44523<>94.64175<>95.58679<>98.32303<>97.54033
1755,2,Doxycycline Hyclate,29.28423<>32.29886<>35.9833<>38.60672<>44.49664<>51.76027<>51.83023<>56.58467<>61.27844<>65.55095<>70.10036<>77.37684<>79.51128<>79.45112<>83.52059<>85.65746<>86.97798<>88.80863<>88.50119<>89.84326<>91.24875<>92.38028<>93.79055<>96.6105<>95.94281
1756,2,EPZ5676,22.25768<>25.28881<>27.22833<>29.5939<>31.44865<>38.03395<>38.5563<>43.30564<>48.16568<>54.08931<>61.50848<>72.70626<>76.97487<>74.0638<>77.20684<>78.70931<>80.73351<>84.79193<>86.08553<>87.32993<>88.27724<>89.95012<>91.07378<>96.36494<>94.10222
1757,2,Cetylpyridinium Chloride,29.76913<>27.23847<>26.11136<>25.49942<>25.07743<>27.42933<>25.39159<>23.75773<>23.2398<>22.39818<>22.72153<>24.08142<>23.71636<>20.18727<>20.01595<>19.7965<>19.90391<>21.7584<>21.03904<>21.15756<>20.49079<>20.58329<>20.57968<>26.22769<>20.92106
1758,2,LDK378,23.064<>22.82093<>22.50089<>22.08926<>22.64602<>23.83282<>23.00218<>22.68706<>22.34396<>21.64526<>21.63814<>22.42442<>21.91175<>20.71895<>20.39802<>20.12862<>20.28168<>21.54785<>20.98757<>21.14065<>21.22575<>21.62474<>22.10675<>30.8314<>23.62283
1759,2,Nicardipine HCl,19.98135<>22.57074<>25.15023<>28.12527<>29.53116<>37.4341<>36.99435<>40.19762<>43.34673<>45.56234<>51.45288<>61.55972<>63.11566<>59.30516<>63.90485<>65.50742<>68.52639<>71.84184<>71.75791<>72.07455<>74.59051<>76.12289<>76.61127<>84.05849<>81.6938
1760,2,BAM7,25.31981<>27.0711<>29.8338<>33.50767<>36.07532<>44.23568<>44.98225<>48.94285<>53.58098<>57.7444<>63.38636<>72.86332<>75.04743<>72.22701<>74.73966<>75.01851<>75.49992<>82.00237<>80.66209<>81.73008<>82.03214<>83.25424<>84.48136<>92.37883<>88.12064
1761,2,Cinchophen,27.62793<>29.90626<>33.96523<>36.84515<>39.21391<>47.9597<>45.65684<>51.17973<>55.52644<>60.73219<>65.38759<>74.66809<>77.36868<>75.55992<>77.49033<>78.94272<>79.51853<>81.80565<>82.15786<>82.18266<>83.22095<>84.90501<>85.29868<>90.58914<>89.48068
1762,2,XL888,26.01513<>25.91823<>24.96788<>27.4857<>29.89687<>35.22939<>35.45093<>35.57505<>37.21064<>35.49983<>36.43133<>39.2159<>35.70492<>35.74706<>35.40167<>34.28756<>32.87217<>31.55671<>31.45709<>31.03082<>31.04685<>29.8184<>29.80775<>34.45429<>29.37616
1763,2,Antazoline HCl,31.0624<>33.11318<>37.36177<>40.81135<>45.05947<>54.34122<>52.85021<>58.42829<>64.38824<>68.06137<>73.54623<>83.19123<>84.68327<>81.5484<>81.99311<>81.53196<>81.46815<>86.07793<>85.49126<>86.76841<>87.20766<>87.4772<>88.84096<>94.22724<>91.74285
1764,2,P22077,28.48917<>30.96791<>34.98722<>36.50592<>39.75188<>47.46437<>48.88103<>51.62196<>56.59721<>61.43722<>65.66125<>75.0833<>77.21346<>73.65874<>75.56276<>77.74541<>78.43086<>81.85959<>81.684<>81.9947<>83.57054<>84.73122<>86.97978<>92.75426<>90.22187
1765,2,Clofibric Acid,29.53643<>32.1424<>36.67184<>40.17249<>43.55092<>53.00074<>50.69054<>54.38682<>59.38417<>65.45625<>70.97887<>79.40662<>81.29041<>77.35507<>79.26267<>78.79813<>79.72589<>83.09413<>82.6963<>83.23842<>84.17951<>85.58119<>86.81966<>91.9232<>90.25978
1766,2,AZD1080,32.78128<>32.55097<>34.46702<>37.81864<>39.70303<>43.26917<>44.60921<>47.86458<>54.19719<>58.58801<>63.07996<>70.82456<>72.8196<>71.65277<>72.26969<>70.85219<>71.42642<>71.17974<>70.78628<>70.13593<>70.22151<>71.9549<>72.9619<>79.36645<>77.13837
1767,2,Liothyronine Sodium,32.15088<>34.13586<>38.20967<>41.20787<>45.26752<>54.80611<>54.58141<>58.75968<>64.0279<>68.19913<>73.61518<>81.5756<>83.04617<>79.08405<>81.25123<>82.00907<>81.34167<>85.81337<>85.19976<>86.08706<>86.49832<>87.60098<>88.70123<>94.69267<>91.87286
1768,2,SSR128129E,35.41873<>38.78537<>44.41299<>48.40607<>51.93173<>64.1317<>63.92508<>68.14475<>73.73714<>79.01781<>84.88043<>91.38552<>90.46446<>85.88113<>87.70184<>88.31716<>89.22234<>93.20865<>92.02061<>92.89097<>92.63442<>94.59811<>95.07397<>98.25064<>97.22072
