,expId,Compound,tempSytoxDf
394,2,Flubendazole,1.856391<>2.320489<>1.392293<>3.712782<>14.85113<>32.48684<>71.47105<>109.063<>146.1908<>183.3186<>201.4184<>221.3746<>229.2643<>235.7617<>236.6899<>244.1154<>243.1872<>235.2976<>255.2538<>248.7564<>252.4692<>245.9718<>238.0822<>216.7337<>210.7004
395,2,Dapagliflozin,4.640978<>4.640978<>4.17688<>5.569173<>6.497369<>8.817858<>11.13835<>8.35376<>8.817858<>10.21015<>13.92293<>22.27669<>41.7688<>66.36598<>105.3502<>155.4727<>223.6951<>304.4482<>367.5654<>368.9577<>417.688<>446.9261<>488.6949<>479.413<>536.497
396,2,Oxibendazole,6.497369<>6.497369<>6.033271<>6.033271<>14.38703<>29.70226<>61.26091<>89.10677<>125.3064<>150.3677<>174.5008<>173.1085<>186.5673<>213.0209<>238.5462<>252.9333<>247.3641<>218.1259<>249.2205<>251.0769<>262.2152<>240.4026<>234.3694<>211.1645<>234.8335
397,2,VX-809 (Lumacaftor),2.784587<>4.17688<>5.105075<>4.17688<>4.640978<>10.21015<>11.13835<>10.67425<>9.281956<>13.92293<>18.09981<>26.45357<>52.44305<>84.00169<>126.2346<>190.2801<>260.8229<>310.4814<>369.4218<>422.7931<>433.4673<>433.9314<>426.9699<>430.6827<>428.8263
398,2,Tranexamic Acid ,3.248684<>4.17688<>5.105075<>5.105075<>4.640978<>2.784587<>6.497369<>10.21015<>9.281956<>12.99474<>15.77932<>26.45357<>42.2329<>77.04023<>112.7758<>166.6111<>220.9105<>251.0769<>329.9735<>336.0068<>383.8089<>404.6933<>403.765<>433.4673<>422.329
399,2,Sulfasalazine,4.17688<>6.033271<>7.425564<>7.889662<>8.817858<>11.13835<>12.99474<>13.45884<>13.45884<>16.70752<>27.38177<>42.69699<>58.47632<>86.32218<>115.0962<>170.3239<>209.3081<>260.3589<>319.7634<>347.1451<>367.5654<>394.9472<>428.8263<>424.1854<>447.3903
400,2,Deflazacort ,12.06654<>11.60244<>10.21015<>7.425564<>8.817858<>4.17688<>6.961466<>8.817858<>8.35376<>9.746053<>7.889662<>13.45884<>25.06128<>41.7688<>83.5376<>118.3449<>160.1137<>226.9438<>269.1767<>310.4814<>329.9735<>374.0628<>390.7703<>389.378<>399.5882
401,2,Furosemide ,2.784587<>3.712782<>2.784587<>4.17688<>5.105075<>5.569173<>7.889662<>3.712782<>6.033271<>12.06654<>16.70752<>20.8844<>41.3047<>78.89662<>107.6707<>153.6164<>212.5568<>290.0611<>336.0068<>368.4936<>403.301<>426.5059<>444.6057<>429.2904<>495.1923
402,2,Nicotinamide (Vitamin B3),0.4640978<>1.392293<>0.4640978<>0.9281955<>4.17688<>4.17688<>6.033271<>10.21015<>8.817858<>9.746053<>13.92293<>39.91241<>67.29417<>99.78102<>138.3011<>166.6111<>232.513<>297.4867<>334.6145<>355.4989<>386.1293<>432.075<>464.5619<>438.5724<>478.9489
403,2,Cefoperazone ,1.392293<>5.569173<>3.712782<>2.320489<>0.4640978<>3.712782<>2.320489<>4.17688<>5.105075<>9.746053<>16.70752<>41.3047<>61.725<>107.2066<>157.3291<>228.3361<>292.3816<>361.9962<>409.7983<>432.5391<>470.5951<>491.9436<>505.8666<>562.9506<>543.9226
404,2,Fluvastatin Sodium,7.889662<>6.497369<>6.961466<>7.425564<>5.105075<>4.640978<>4.640978<>9.281956<>11.60244<>13.92293<>24.13308<>35.27143<>54.29944<>74.71974<>102.5656<>129.9474<>173.1085<>195.8493<>242.259<>279.3869<>306.3045<>334.1504<>349.0015<>347.6092<>402.8369
405,2,Prednisone ,6.961466<>7.889662<>7.889662<>6.961466<>6.961466<>4.17688<>5.105075<>6.497369<>13.92293<>13.45884<>19.49211<>29.70226<>55.22763<>100.7092<>158.7214<>206.0594<>274.7459<>302.5917<>359.6758<>398.66<>413.047<>457.6004<>491.9436<>442.2852<>499.8333
406,2,Phenindione,11.60244<>10.67425<>15.31523<>9.281956<>4.640978<>8.35376<>8.35376<>10.67425<>12.99474<>20.8844<>27.84587<>47.80207<>93.74775<>129.0192<>190.2801<>258.9666<>339.7196<>410.2624<>460.8491<>494.7282<>532.3201<>556.4532<>579.6581<>568.9839<>594.9733
407,2,Tasisulam,4.640978<>6.497369<>6.961466<>6.033271<>4.17688<>2.320489<>4.17688<>9.746053<>10.67425<>16.70752<>31.09455<>35.73553<>57.08403<>91.89136<>123.45<>192.6006<>260.3589<>313.7301<>389.8421<>436.716<>479.8771<>494.7282<>525.3587<>498.9051<>551.8123
408,2,E-64,12.06654<>11.60244<>12.99474<>7.889662<>13.45884<>9.281956<>10.21015<>7.889662<>10.67425<>15.77932<>26.91767<>49.19436<>84.00169<>143.4062<>181.4622<>265.928<>349.9297<>434.8596<>520.7177<>549.9559<>617.2501<>670.1572<>705.8927<>665.9803<>745.341
409,2,Zafirlukast ,12.99474<>14.38703<>14.85113<>9.746053<>8.35376<>10.21015<>14.38703<>19.02801<>18.09981<>19.02801<>29.70226<>38.52011<>51.51485<>105.8143<>144.7985<>198.6339<>252.0051<>309.5532<>362.9245<>395.4113<>425.1136<>448.3185<>452.9594<>455.744<>485.4463
410,2,Enalapril Maleate,13.92293<>15.77932<>14.38703<>11.60244<>7.889662<>9.281956<>13.92293<>12.99474<>14.85113<>18.56391<>20.4203<>33.87914<>59.40451<>84.92989<>130.4115<>187.9596<>252.0051<>301.1995<>343.4323<>364.7809<>394.4831<>420.4726<>415.8316<>384.7371<>406.5497
411,2,Nitrofural,1.856391<>3.248684<>6.961466<>6.961466<>5.569173<>10.67425<>12.53064<>12.06654<>12.53064<>19.49211<>26.91767<>46.40978<>71.93516<>96.06824<>144.3344<>204.203<>257.5742<>293.3098<>333.2222<>359.2117<>397.7318<>409.3342<>428.8263<>418.6162<>435.7878
412,2,Sulphadimethoxine,36.66372<>34.34324<>35.27143<>28.77406<>19.49211<>12.06654<>15.31523<>16.24342<>18.56391<>28.30996<>20.8844<>25.98948<>36.19963<>57.08403<>76.11204<>138.3011<>191.2083<>216.2696<>281.7073<>305.8404<>339.2555<>349.4656<>374.5269<>346.2169<>369.8859
413,2,Tretinoin,0.4640978<>1.392293<>2.784587<>3.712782<>6.961466<>17.17162<>19.9562<>22.27669<>25.98948<>44.55339<>68.68647<>98.38873<>151.2959<>227.872<>316.9788<>388.9139<>426.0417<>484.054<>545.779<>538.8175<>542.5303<>542.5303<>560.166<>525.8228<>564.807
414,2,Aripiprazole,31.55865<>27.84587<>30.16636<>20.4203<>11.13835<>8.35376<>12.06654<>14.38703<>12.99474<>17.17162<>16.70752<>23.66899<>36.19963<>52.44305<>80.75301<>117.4167<>155.0087<>203.2748<>246.4359<>287.7406<>335.0786<>337.8632<>368.9577<>389.378<>418.6162
415,2,Trichlormethiazide ,12.99474<>13.92293<>12.53064<>7.889662<>5.569173<>7.425564<>7.425564<>7.889662<>11.60244<>8.817858<>9.746053<>19.49211<>27.38177<>55.22763<>81.68121<>122.5218<>178.6776<>219.9823<>250.6128<>271.0331<>296.0944<>329.5094<>347.1451<>367.5654<>381.4884
416,2,Propylthiouracil,27.84587<>24.13308<>21.3485<>16.24342<>10.67425<>9.281956<>12.99474<>12.53064<>16.24342<>14.85113<>19.9562<>27.84587<>50.12256<>64.97369<>110.4553<>184.7109<>233.9053<>268.7126<>336.0068<>373.1346<>403.765<>414.4393<>430.6827<>431.1468<>440.8929
417,2,Flurbiprofen ,9.746053<>15.31523<>12.06654<>10.21015<>6.033271<>6.033271<>11.13835<>14.85113<>13.92293<>18.09981<>21.8126<>25.52538<>39.91241<>75.18384<>109.9912<>169.3957<>224.6233<>255.2538<>310.9455<>331.3658<>367.5654<>386.5934<>384.7371<>377.7756<>399.1241
418,2,PCI-34051,8.817858<>6.497369<>6.033271<>6.961466<>6.497369<>7.425564<>4.17688<>2.320489<>5.569173<>6.961466<>9.746053<>7.889662<>28.30996<>35.27143<>61.26091<>95.60414<>142.0139<>170.788<>193.9929<>234.8335<>274.7459<>287.7406<>305.8404<>319.2993<>353.1784
419,2,Carbamazepine ,10.67425<>7.425564<>6.497369<>4.17688<>4.17688<>5.569173<>9.281956<>9.746053<>14.38703<>25.52538<>29.70226<>53.83534<>85.39399<>116.4885<>151.76<>209.3081<>264.5357<>315.5865<>349.0015<>372.2064<>387.0575<>407.9419<>409.7983<>430.2186<>475.2361
420,2,Ketotifen Fumarate ,5.105075<>5.569173<>3.712782<>3.248684<>7.425564<>8.817858<>10.67425<>9.746053<>12.06654<>14.85113<>23.66899<>41.3047<>64.50959<>88.64268<>115.5603<>159.6496<>200.4902<>236.2258<>279.3869<>294.7021<>313.7301<>330.4376<>337.3991<>363.3885<>371.7423
421,2,Lamivudine ,9.281956<>12.53064<>16.24342<>7.425564<>8.35376<>5.569173<>9.281956<>9.746053<>12.53064<>15.31523<>21.8126<>31.55865<>46.87387<>84.4658<>124.8423<>158.2573<>212.5568<>222.7669<>288.6688<>291.9175<>322.5479<>330.4376<>325.7966<>309.5532<>335.5427
422,2,Epalrestat,3.248684<>3.248684<>4.640978<>3.712782<>3.248684<>6.497369<>10.21015<>8.35376<>8.817858<>8.35376<>18.56391<>26.45357<>47.33797<>81.68121<>121.1295<>179.1417<>229.2643<>284.4919<>316.0506<>329.0453<>361.9962<>363.8527<>384.7371<>385.6653<>423.7213
423,2,Adefovir Dipivoxil ,11.60244<>11.60244<>9.281956<>4.17688<>5.105075<>4.17688<>7.425564<>8.817858<>10.21015<>11.60244<>28.30996<>44.55339<>77.04023<>101.1733<>138.7652<>165.2188<>200.9543<>247.3641<>283.5638<>305.8404<>327.653<>336.4709<>353.1784<>344.8246<>371.2782
424,2,Cyproheptadine HCl ,2.320489<>3.712782<>2.320489<>1.392293<>2.320489<>5.105075<>10.21015<>8.817858<>8.35376<>6.961466<>9.746053<>19.9562<>59.40451<>62.1891<>98.38873<>141.0857<>187.0314<>267.7844<>304.4482<>310.9455<>332.7581<>352.7143<>348.0733<>380.5602<>396.8036
425,2,Mitotane ,1.392293<>1.392293<>1.392293<>0.9281955<>0.9281955<>3.712782<>3.712782<>5.569173<>7.425564<>6.497369<>14.38703<>26.45357<>56.15583<>71.47105<>101.6374<>142.0139<>182.3904<>246.4359<>281.2433<>330.4376<>371.2782<>388.9139<>394.9472<>409.7983<>438.1083
426,2,Tolnaftate,6.497369<>6.033271<>7.425564<>7.425564<>6.033271<>6.033271<>6.497369<>7.425564<>8.35376<>11.60244<>12.53064<>23.20489<>32.02275<>54.76354<>81.68121<>121.5936<>157.3291<>198.6339<>249.6846<>256.182<>290.5252<>338.3273<>381.4884<>396.3395<>448.3185
427,2,Guaifenesin ,2.784587<>5.105075<>8.35376<>5.569173<>3.248684<>6.497369<>6.497369<>6.497369<>8.817858<>10.21015<>17.17162<>28.77406<>48.26617<>81.21711<>117.4167<>168.0034<>213.0209<>257.1102<>312.3378<>334.1504<>368.0295<>391.6985<>395.4113<>379.1679<>435.3237
428,2,Ozagrel HCl,6.497369<>7.425564<>7.425564<>5.105075<>6.033271<>7.425564<>6.497369<>10.67425<>14.38703<>15.77932<>22.74079<>38.98421<>63.58139<>88.64268<>125.3064<>162.4342<>213.9491<>293.3098<>321.1557<>362.9245<>382.8806<>407.4778<>425.5777<>415.8316<>452.4953
429,2,Pitavastatin Calcium ,5.569173<>7.889662<>6.497369<>5.105075<>5.569173<>5.569173<>8.35376<>11.60244<>15.77932<>19.9562<>44.08929<>56.61993<>85.39399<>119.2731<>131.8038<>151.76<>161.0419<>188.4237<>200.9543<>226.4797<>231.5848<>243.1872<>256.182<>268.2485<>269.6408
430,2,Adiphenine HCl,12.06654<>7.889662<>8.817858<>7.425564<>8.35376<>9.746053<>12.53064<>10.67425<>9.281956<>8.35376<>6.033271<>12.06654<>21.3485<>30.63045<>50.12256<>87.71448<>128.091<>177.7495<>212.0927<>243.1872<>269.1767<>300.7354<>316.9788<>342.9683<>343.8965
431,2,UNC2250,8.817858<>9.746053<>10.67425<>10.21015<>13.92293<>13.45884<>20.4203<>30.63045<>40.8406<>47.33797<>71.93516<>87.25038<>89.10677<>106.2784<>125.3064<>154.5446<>149.9036<>135.5166<>143.8703<>135.9807<>143.8703<>125.7705<>130.8756<>124.8423<>101.6374
432,2,ZLN005,6.961466<>7.425564<>10.21015<>8.35376<>10.67425<>12.99474<>22.27669<>24.59718<>26.91767<>32.48684<>47.33797<>70.07877<>106.7425<>168.4675<>212.5568<>245.0436<>278.9228<>294.238<>323.0121<>325.3326<>336.0068<>334.1504<>324.8684<>313.7301<>334.1504
433,2,AEE788 (NVP-AEE788),13.45884<>13.45884<>13.45884<>12.99474<>12.53064<>13.92293<>19.9562<>31.09455<>42.69699<>61.26091<>88.64268<>135.9807<>212.0927<>280.7791<>352.7143<>383.8089<>376.8474<>382.8806<>357.8194<>317.4429<>272.4254<>239.4744<>198.6339<>156.401<>142.0139
434,2,Chlorprothixene,6.961466<>6.961466<>8.35376<>8.817858<>7.889662<>6.033271<>5.569173<>8.35376<>15.77932<>22.27669<>22.27669<>31.55865<>65.43778<>103.0297<>147.5831<>190.7442<>235.7617<>260.8229<>274.2818<>297.9508<>301.6635<>330.4376<>347.6092<>341.576<>345.7528
435,2,Mycophenolate Mofetil,0.9281955<>2.320489<>4.17688<>4.640978<>4.640978<>10.21015<>9.281956<>8.35376<>14.38703<>18.56391<>14.85113<>24.59718<>28.30996<>32.02275<>36.19963<>51.05075<>64.50959<>89.10677<>103.4938<>127.1628<>152.6882<>169.8598<>208.3799<>220.9105<>242.259
436,2,Rifaximin,8.817858<>9.746053<>7.889662<>6.033271<>6.497369<>6.961466<>8.35376<>11.13835<>9.281956<>15.31523<>24.13308<>34.34324<>46.87387<>86.32218<>125.3064<>187.4955<>240.8667<>257.1102<>304.9122<>355.963<>363.3885<>363.8527<>391.2344<>343.4323<>371.7423
437,2,Pracinostat (SB939),16.24342<>15.77932<>19.9562<>15.31523<>26.91767<>57.08403<>67.75828<>101.1733<>169.8598<>239.4744<>277.0664<>305.8404<>346.2169<>396.8036<>398.1959<>402.3728<>396.3395<>357.3553<>336.4709<>311.4096<>266.3921<>222.7669<>182.3904<>136.4447<>116.0244
438,2,Acipimox,5.569173<>5.569173<>6.033271<>5.569173<>2.784587<>5.105075<>5.569173<>10.21015<>13.45884<>13.45884<>25.52538<>28.77406<>50.58666<>62.6532<>90.96317<>141.0857<>185.175<>237.6181<>277.5305<>296.5585<>316.9788<>330.4376<>350.3938<>354.5707<>387.0575
439,2,LY2811376,22.27669<>26.45357<>23.20489<>14.38703<>12.06654<>12.06654<>10.67425<>9.746053<>12.53064<>17.63572<>18.09981<>28.77406<>54.76354<>76.57613<>105.8143<>129.4833<>175.429<>243.1872<>265.4639<>292.3816<>309.5532<>333.2222<>336.0068<>384.7371<>366.6372
440,2,Pranlukast,25.98948<>23.20489<>21.8126<>13.92293<>14.85113<>10.21015<>12.99474<>10.67425<>7.425564<>11.60244<>19.02801<>26.91767<>32.48684<>58.01222<>90.49906<>133.1961<>187.4955<>230.6566<>275.21<>294.238<>300.7354<>322.5479<>323.4761<>336.935<>342.5042
441,2,DMXAA (Vadimezan),9.746053<>11.60244<>11.60244<>8.35376<>5.105075<>7.425564<>6.033271<>10.67425<>13.92293<>9.281956<>15.31523<>36.66372<>45.01748<>72.39925<>102.5656<>143.8703<>196.7775<>232.513<>286.8124<>321.1557<>329.5094<>359.2117<>351.7861<>363.3885<>373.1346
442,2,Chloroxine,11.60244<>10.21015<>11.60244<>8.35376<>8.817858<>6.497369<>8.817858<>16.70752<>18.09981<>11.60244<>19.9562<>32.95094<>37.12782<>42.2329<>64.04549<>80.75301<>121.5936<>148.5113<>164.7547<>170.788<>173.5726<>180.9981<>182.8545<>193.9929<>199.562
443,2,Nebivolol ,6.033271<>7.889662<>11.60244<>12.06654<>7.889662<>7.889662<>10.21015<>10.21015<>12.53064<>16.24342<>26.45357<>34.34324<>45.48158<>49.65846<>72.39925<>102.1015<>134.5883<>136.4447<>162.8983<>201.8825<>236.2258<>267.3203<>287.2765<>246.4359<>305.3763
444,2,Bifonazole,6.033271<>9.281956<>7.425564<>5.105075<>6.033271<>6.033271<>10.67425<>12.53064<>12.53064<>16.24342<>29.70226<>51.97895<>82.1453<>129.0192<>174.0367<>238.0822<>296.0944<>309.0891<>350.8579<>391.2344<>405.1573<>411.6547<>409.3342<>399.1241<>416.7598
445,2,Pomalidomide,12.53064<>12.99474<>11.60244<>8.35376<>6.497369<>7.425564<>3.712782<>7.889662<>8.35376<>13.45884<>16.70752<>26.45357<>46.40978<>66.36598<>92.81956<>136.4447<>179.1417<>210.7004<>230.1925<>264.9998<>292.8457<>330.4376<>336.935<>335.5427<>336.4709
446,2,Valaciclovir HCl,6.033271<>5.569173<>7.425564<>7.425564<>4.17688<>6.497369<>9.281956<>11.13835<>13.45884<>19.9562<>29.70226<>31.09455<>41.3047<>80.28892<>122.0577<>161.9701<>232.0489<>252.9333<>287.2765<>311.8737<>335.0786<>363.3885<>359.2117<>336.935<>363.8527
447,2,Tie2 kinase inhibitor,3.712782<>5.569173<>7.425564<>3.248684<>3.712782<>6.033271<>10.67425<>12.06654<>11.60244<>10.21015<>27.38177<>43.16109<>77.50433<>133.6602<>174.0367<>216.7337<>231.1207<>268.2485<>285.4201<>288.2047<>310.9455<>311.8737<>302.5917<>303.5199<>299.8072
448,2,Nizatidine,3.248684<>2.320489<>3.248684<>1.856391<>1.392293<>0.4640978<>2.320489<>6.033271<>7.889662<>14.85113<>10.21015<>20.4203<>27.84587<>78.43253<>102.1015<>132.2679<>173.1085<>206.5235<>235.7617<>265.928<>287.7406<>298.879<>331.3658<>332.294<>372.2064
449,2,Olmesartan Medoxomil,6.033271<>6.497369<>7.425564<>3.712782<>6.033271<>4.17688<>6.961466<>6.961466<>7.889662<>12.53064<>18.56391<>19.49211<>27.84587<>50.58666<>99.78102<>155.0087<>193.5288<>251.541<>267.3203<>299.8072<>312.3378<>350.3938<>371.2782<>374.5269<>405.6215
450,2,Talc,3.712782<>4.17688<>2.320489<>2.784587<>2.784587<>3.248684<>2.784587<>5.105075<>6.961466<>8.35376<>13.92293<>21.8126<>36.19963<>62.1891<>91.89136<>139.2293<>174.0367<>215.3414<>244.5795<>273.3536<>306.3045<>305.3763<>309.0891<>329.5094<>353.6425
451,2,Silodosin,3.712782<>4.17688<>7.889662<>4.17688<>6.497369<>8.35376<>13.45884<>7.889662<>9.746053<>13.45884<>21.3485<>24.59718<>37.12782<>63.58139<>102.1015<>142.478<>185.175<>224.6233<>263.1434<>278.4586<>315.5865<>351.322<>371.7423<>369.4218<>399.5882
452,2,Tioconazole,5.105075<>4.17688<>5.569173<>4.640978<>3.248684<>4.17688<>6.961466<>8.35376<>9.281956<>6.961466<>13.45884<>27.84587<>47.80207<>66.36598<>88.17857<>111.3835<>158.7214<>228.3361<>252.4692<>271.0331<>302.5917<>325.3326<>348.5374<>373.1346<>371.2782
453,2,Acetylcysteine,14.38703<>11.13835<>10.67425<>7.425564<>6.033271<>6.033271<>8.35376<>6.961466<>7.889662<>10.67425<>11.60244<>21.8126<>32.95094<>55.22763<>76.11204<>122.9859<>162.8983<>225.0874<>274.7459<>300.7354<>312.8019<>341.576<>338.3273<>361.5322<>393.0908
454,2,Alibendol,9.746053<>8.817858<>10.21015<>8.35376<>5.105075<>6.961466<>7.889662<>13.92293<>15.77932<>19.49211<>18.09981<>26.91767<>39.44831<>62.1891<>98.38873<>144.7985<>189.3519<>237.154<>289.597<>323.4761<>357.8194<>373.5987<>385.6653<>352.2502<>406.0855
455,2,ID-8,6.033271<>6.497369<>6.961466<>7.425564<>6.961466<>7.889662<>6.033271<>6.497369<>11.13835<>13.45884<>14.38703<>22.74079<>36.66372<>65.43778<>80.28892<>114.1681<>139.2293<>138.7652<>191.6724<>214.4132<>242.7231<>283.5638<>310.9455<>310.9455<>345.2887
456,2,Sorafenib,5.105075<>3.712782<>8.817858<>14.85113<>26.91767<>33.41504<>40.8406<>31.55865<>36.66372<>42.2329<>40.8406<>49.65846<>55.69173<>68.68647<>96.06824<>127.6269<>157.3291<>171.2521<>206.0594<>208.844<>206.9876<>215.3414<>224.6233<>215.8055<>229.2643
457,2,Erythromycin,17.63572<>17.63572<>14.38703<>12.99474<>9.281956<>9.746053<>10.67425<>7.425564<>12.06654<>12.06654<>11.60244<>19.49211<>45.94568<>81.21711<>98.38873<>146.6549<>193.9929<>253.3974<>304.9122<>330.4376<>389.378<>416.2957<>424.1854<>430.6827<>459.9209
458,2,Menadione,16.70752<>14.85113<>14.38703<>11.60244<>8.35376<>6.033271<>6.497369<>6.961466<>8.817858<>7.889662<>10.21015<>15.31523<>26.91767<>48.73027<>71.47105<>96.53233<>122.9859<>156.8651<>199.562<>234.8335<>269.6408<>274.7459<>284.956<>313.7301<>332.7581
459,2,Ketoprofen ,24.13308<>22.27669<>15.77932<>11.60244<>9.281956<>8.817858<>11.13835<>10.21015<>9.746053<>12.99474<>18.56391<>27.84587<>42.69699<>100.7092<>139.2293<>188.4237<>235.2976<>269.6408<>298.879<>318.8352<>349.4656<>376.8474<>404.6933<>373.5987<>426.9699
460,2,Rimantadine ,19.02801<>20.4203<>19.9562<>15.31523<>8.817858<>7.889662<>8.35376<>10.21015<>12.53064<>17.17162<>19.9562<>38.52011<>58.94042<>96.99644<>140.1575<>187.0314<>232.9771<>251.541<>294.238<>330.9017<>357.8194<>372.2064<>366.1731<>326.2607<>370.35
461,2,Phenylbutazone ,12.53064<>12.06654<>12.53064<>8.817858<>7.889662<>4.640978<>8.35376<>13.92293<>16.24342<>20.4203<>22.74079<>40.37651<>56.15583<>90.03497<>131.8038<>182.8545<>226.0156<>252.0051<>301.1995<>325.3326<>353.6425<>366.6372<>352.7143<>351.322<>375.9192
462,2,Sarafloxacin HCl,13.92293<>16.70752<>18.56391<>13.45884<>12.06654<>9.281956<>9.746053<>8.817858<>10.21015<>18.09981<>20.8844<>25.52538<>47.80207<>67.75828<>101.1733<>146.1908<>189.816<>250.6128<>294.238<>313.7301<>340.1837<>348.5374<>353.1784<>364.7809<>379.632
463,2,Loteprednol etabonate,24.13308<>24.59718<>27.84587<>19.49211<>15.31523<>16.24342<>15.77932<>10.67425<>11.13835<>11.13835<>12.06654<>12.53064<>15.31523<>22.74079<>31.55865<>40.8406<>65.43778<>87.71448<>117.4167<>128.091<>157.3291<>161.9701<>183.7827<>193.0647<>197.2415
464,2,Fluticasone propionate ,15.31523<>14.85113<>17.17162<>14.38703<>10.67425<>14.85113<>13.45884<>12.53064<>22.27669<>22.27669<>26.91767<>29.70226<>40.8406<>40.37651<>59.86861<>71.00696<>97.46053<>131.3397<>193.0647<>218.59<>253.8615<>282.6355<>303.984<>323.4761<>336.0068
465,2,Disulfiram ,27.84587<>25.06128<>29.23816<>19.49211<>17.17162<>12.53064<>14.85113<>11.60244<>15.31523<>18.09981<>23.20489<>26.45357<>39.91241<>57.08403<>90.96317<>125.7705<>180.9981<>210.7004<>248.7564<>281.2433<>299.343<>317.4429<>315.5865<>314.6583<>330.4376
466,2,PF-573228,18.56391<>18.09981<>19.49211<>10.21015<>6.497369<>14.38703<>14.38703<>15.31523<>20.8844<>25.98948<>27.84587<>39.44831<>52.90715<>69.15057<>85.85809<>114.1681<>141.5498<>155.0087<>178.6776<>197.2415<>218.59<>210.7004<>212.5568<>224.1592<>225.5515
467,2,Hydrocortisone ,7.425564<>7.889662<>9.746053<>9.746053<>6.497369<>5.569173<>4.640978<>3.248684<>2.784587<>3.248684<>5.105075<>7.425564<>15.31523<>34.34324<>56.15583<>78.43253<>107.6707<>136.9088<>196.3134<>224.1592<>250.6128<>268.2485<>288.6688<>295.6303<>310.0173
468,2,Urapidil HCl,12.99474<>15.77932<>14.85113<>10.21015<>6.961466<>14.38703<>11.60244<>18.09981<>19.02801<>22.27669<>28.77406<>36.66372<>63.58139<>135.9807<>173.1085<>225.0874<>278.4586<>287.7406<>322.0839<>347.6092<>362.9245<>388.9139<>398.1959<>350.3938<>389.378
469,2,Hydrochlorothiazide,19.49211<>17.63572<>16.70752<>11.60244<>6.961466<>9.746053<>12.06654<>9.281956<>14.85113<>14.85113<>19.9562<>29.23816<>50.58666<>103.4938<>148.5113<>203.7389<>236.6899<>267.7844<>305.8404<>319.2993<>319.2993<>335.0786<>343.4323<>312.3378<>332.294
470,2,Aspartame,6.033271<>7.425564<>8.817858<>6.497369<>4.640978<>7.425564<>6.961466<>7.425564<>8.35376<>18.56391<>26.91767<>32.48684<>42.2329<>65.43778<>106.2784<>148.0472<>225.0874<>268.2485<>303.0558<>325.3326<>339.7196<>339.7196<>344.8246<>359.6758<>338.7914
471,2,Zalcitabine,7.425564<>6.961466<>6.497369<>5.105075<>6.497369<>11.60244<>12.53064<>12.99474<>18.09981<>19.9562<>25.98948<>25.06128<>45.48158<>65.90189<>101.1733<>138.3011<>187.4955<>229.7284<>241.3308<>254.3256<>274.7459<>293.3098<>299.343<>310.4814<>307.6968
472,2,Doxifluridine,2.784587<>3.248684<>4.17688<>3.712782<>10.21015<>5.569173<>5.569173<>7.425564<>8.817858<>9.746053<>19.49211<>25.52538<>40.8406<>88.64268<>121.1295<>179.6058<>227.872<>250.1487<>297.4867<>328.5812<>333.2222<>379.632<>378.7038<>329.5094<>372.6705
473,2,Methylprednisolone,7.889662<>6.961466<>10.21015<>10.21015<>7.889662<>6.961466<>5.569173<>5.105075<>1.856391<>2.784587<>4.17688<>6.033271<>10.67425<>19.02801<>36.66372<>52.90715<>84.00169<>137.837<>200.0261<>252.4692<>303.984<>346.2169<>364.3167<>323.0121<>375.9192
474,2,Terazosin HCl ,3.712782<>3.248684<>5.105075<>4.640978<>3.248684<>6.497369<>2.784587<>6.497369<>9.281956<>7.889662<>12.06654<>25.06128<>38.52011<>58.01222<>83.5376<>128.091<>148.0472<>178.2135<>236.6899<>260.3589<>282.1714<>326.7248<>347.1451<>355.0348<>349.4656
475,2,Rifabutin ,2.320489<>2.784587<>3.712782<>3.248684<>3.248684<>7.425564<>12.06654<>14.85113<>16.70752<>20.8844<>25.52538<>35.73553<>66.83008<>99.78102<>141.5498<>181.4622<>251.0769<>295.1662<>320.2274<>359.2117<>392.1626<>397.7318<>412.5829<>379.1679<>410.7265
476,2,Argatroban,1.392293<>1.856391<>1.856391<>1.392293<>1.392293<>6.033271<>2.784587<>3.712782<>6.497369<>10.21015<>18.56391<>31.09455<>43.16109<>68.68647<>90.03497<>135.0524<>168.9316<>219.0542<>262.6794<>299.343<>320.6916<>348.5374<>367.1013<>328.5812<>365.2449
