,expId,Compound,tempSytoxDf
1364,3,Azilsartan,0.9281955<>1.392293<>1.392293<>1.856391<>1.392293<>1.392293<>1.856391<>3.248684<>2.784587<>6.497369<>12.53064<>11.13835<>17.17162<>26.45357<>36.66372<>43.62519<>58.94042<>104.422<>146.6549<>161.9701<>206.5235<>211.1645<>230.6566<>239.9386<>248.2923
1365,3,PF-04691502,6.497369<>9.746053<>21.8126<>32.02275<>59.40451<>107.6707<>152.2241<>210.7004<>249.2205<>270.1049<>275.21<>285.4201<>281.2433<>267.7844<>242.259<>209.7722<>187.0314<>175.429<>164.7547<>141.0857<>125.7705<>110.9194<>96.53233<>84.4658<>76.57613
1366,3,Enrofloxacin,6.033271<>5.569173<>3.712782<>3.712782<>3.248684<>4.17688<>2.320489<>2.784587<>5.569173<>6.033271<>7.425564<>13.92293<>18.09981<>15.77932<>28.30996<>39.44831<>65.43778<>77.04023<>101.6374<>130.4115<>155.4727<>191.2083<>225.0874<>235.7617<>250.6128
1367,3,Empty,5.105075<>3.712782<>2.784587<>1.392293<>2.320489<>2.784587<>3.248684<>4.17688<>3.248684<>4.640978<>7.889662<>7.889662<>16.24342<>14.85113<>17.63572<>32.48684<>48.26617<>58.47632<>83.5376<>96.53233<>118.809<>144.7985<>157.7932<>202.3466<>233.4412
1368,3,Empty,6.033271<>3.248684<>2.320489<>1.392293<>2.320489<>5.105075<>9.281956<>8.35376<>9.746053<>8.817858<>9.281956<>7.425564<>11.13835<>14.38703<>23.66899<>38.52011<>73.79154<>101.1733<>184.7109<>255.2538<>310.9455<>361.5322<>387.9857<>419.5444<>439.5006
1369,3,Milciclib (PHA-848125),5.105075<>5.105075<>5.569173<>7.425564<>9.281956<>10.21015<>11.13835<>8.35376<>10.21015<>8.817858<>7.889662<>5.569173<>7.889662<>7.889662<>4.640978<>4.640978<>4.17688<>2.320489<>4.640978<>3.712782<>9.281956<>7.889662<>6.033271<>6.961466<>6.497369
1370,3,Vanillin ,2.320489<>2.320489<>2.320489<>3.248684<>6.033271<>7.425564<>6.033271<>6.033271<>3.248684<>6.033271<>5.105075<>7.889662<>13.45884<>19.9562<>28.30996<>51.51485<>71.93516<>83.5376<>142.9421<>182.8545<>209.7722<>222.3028<>247.8282<>282.1714<>288.2047
1371,3,MK-2048,4.17688<>2.784587<>2.784587<>2.784587<>1.856391<>4.17688<>4.640978<>4.640978<>4.640978<>6.961466<>9.281956<>6.033271<>10.67425<>11.60244<>19.02801<>20.8844<>36.66372<>49.65846<>75.64793<>100.2451<>108.1348<>147.119<>173.1085<>198.1698<>232.513
1372,3,Indacaterol Maleate,7.889662<>6.497369<>3.712782<>2.784587<>2.784587<>4.17688<>4.17688<>4.640978<>5.105075<>6.497369<>8.35376<>5.569173<>11.60244<>17.63572<>18.56391<>37.59192<>59.86861<>72.39925<>95.60414<>131.3397<>161.506<>198.1698<>227.4079<>258.9666<>274.2818
1373,3,Nocodazole,6.497369<>6.961466<>3.712782<>3.248684<>6.961466<>16.70752<>38.52011<>61.26091<>90.03497<>118.809<>152.2241<>157.7932<>162.8983<>157.3291<>159.6496<>158.7214<>146.6549<>144.7985<>151.76<>153.1523<>150.8318<>145.7267<>147.119<>153.6164<>152.6882
1374,3,Oxybutynin chloride,6.033271<>7.889662<>5.569173<>5.105075<>3.712782<>3.712782<>3.712782<>7.425564<>5.569173<>9.746053<>14.85113<>17.63572<>30.63045<>30.63045<>38.52011<>52.44305<>74.71974<>118.809<>178.2135<>232.9771<>271.4972<>305.8404<>346.681<>375.4551<>403.301
1375,3,AZD2014,6.961466<>7.889662<>6.961466<>4.640978<>4.640978<>9.746053<>12.99474<>19.02801<>24.59718<>34.34324<>35.27143<>36.66372<>36.19963<>41.3047<>45.48158<>34.34324<>35.27143<>35.27143<>31.09455<>28.77406<>27.84587<>23.66899<>28.30996<>28.30996<>30.63045
1376,3,Methenamine ,4.640978<>6.497369<>2.784587<>2.320489<>3.712782<>6.497369<>4.640978<>6.497369<>8.35376<>9.746053<>12.06654<>13.92293<>23.66899<>21.8126<>27.84587<>39.44831<>58.47632<>96.53233<>148.9754<>171.7162<>209.3081<>230.6566<>287.2765<>311.8737<>324.4043
1377,3,Torcetrapib,4.17688<>3.712782<>2.784587<>4.640978<>5.569173<>5.569173<>9.281956<>6.961466<>8.817858<>7.889662<>12.53064<>8.817858<>14.38703<>22.74079<>33.41504<>57.08403<>77.96842<>116.0244<>165.6829<>214.8773<>264.9998<>293.7739<>309.5532<>332.7581<>345.7528
1378,3,Butenafine HCl,14.38703<>14.38703<>3.712782<>1.856391<>1.392293<>3.712782<>2.784587<>4.17688<>5.105075<>8.35376<>12.99474<>13.45884<>11.13835<>13.92293<>18.56391<>35.27143<>54.76354<>82.1453<>115.5603<>136.9088<>167.0752<>209.3081<>229.2643<>260.8229<>280.7791
1379,3,CEP-33779,6.497369<>5.569173<>2.320489<>0.4640978<>0.9281955<>3.712782<>6.961466<>7.889662<>10.67425<>8.817858<>6.961466<>15.31523<>12.53064<>16.24342<>28.77406<>30.16636<>41.7688<>54.29944<>68.68647<>85.39399<>94.21185<>103.0297<>101.6374<>115.5603<>125.3064
1380,3,Anagrelide HCl,6.961466<>11.60244<>5.569173<>1.392293<>1.856391<>2.320489<>1.856391<>1.392293<>4.17688<>5.105075<>4.17688<>4.17688<>5.105075<>6.497369<>10.67425<>14.38703<>18.09981<>32.02275<>43.62519<>67.75828<>92.35545<>103.9579<>131.3397<>156.401<>176.8212
1381,3,Tyrphostin AG 879,10.67425<>10.67425<>6.961466<>3.248684<>2.320489<>3.248684<>2.320489<>4.17688<>5.105075<>5.105075<>7.889662<>8.817858<>12.53064<>18.09981<>16.24342<>26.45357<>39.91241<>54.29944<>73.32745<>103.9579<>126.2346<>148.5113<>170.3239<>196.7775<>218.59
1382,3,Amitriptyline HCl ,9.746053<>7.889662<>6.033271<>5.105075<>5.569173<>5.105075<>5.105075<>4.640978<>6.033271<>7.425564<>14.38703<>15.31523<>17.63572<>17.17162<>23.66899<>29.23816<>51.97895<>68.22237<>96.99644<>118.3449<>136.9088<>163.8265<>205.5953<>213.0209<>218.1259
1383,3,TPCA-1,3.712782<>4.17688<>3.248684<>4.640978<>6.961466<>9.281956<>16.24342<>21.8126<>24.13308<>21.3485<>24.13308<>19.9562<>24.13308<>26.45357<>29.23816<>36.19963<>46.87387<>51.05075<>56.61993<>65.90189<>81.68121<>82.1453<>86.78629<>93.74775<>98.85282
1384,3,Azacyclonol,4.17688<>3.712782<>4.17688<>3.712782<>5.105075<>4.640978<>6.497369<>6.033271<>6.961466<>7.889662<>14.38703<>19.02801<>23.66899<>25.06128<>29.70226<>33.87914<>50.12256<>73.79154<>96.06824<>124.3782<>162.8983<>186.1032<>181.9263<>219.5182<>245.0436
1385,3,BI-D1870,12.99474<>15.77932<>7.889662<>4.640978<>5.569173<>4.17688<>6.961466<>9.281956<>8.817858<>13.45884<>17.17162<>26.91767<>18.56391<>23.66899<>29.23816<>32.95094<>41.7688<>51.05075<>82.1453<>112.3117<>159.1855<>214.4132<>250.1487<>306.7686<>355.963
1386,3,Moclobemide (Ro 111163),3.248684<>4.17688<>3.712782<>2.784587<>0.9281955<>1.392293<>3.712782<>4.640978<>6.497369<>5.105075<>3.712782<>6.497369<>7.889662<>11.13835<>17.63572<>26.91767<>41.7688<>76.11204<>93.74775<>126.6987<>161.506<>152.6882<>152.2241<>176.8212<>195.3852
1387,3,SB271046,10.67425<>12.53064<>3.712782<>3.712782<>1.856391<>1.856391<>2.320489<>1.856391<>3.712782<>7.425564<>6.033271<>10.21015<>18.56391<>17.17162<>27.38177<>33.41504<>54.29944<>68.22237<>105.3502<>148.9754<>193.0647<>208.3799<>233.9053<>232.513<>231.1207
1388,3,Doxycycline HCl,2.320489<>3.712782<>1.856391<>2.784587<>0.9281955<>3.248684<>3.248684<>4.17688<>6.033271<>8.35376<>6.497369<>10.21015<>13.45884<>21.3485<>27.38177<>38.05602<>50.12256<>83.0735<>116.0244<>148.5113<>148.9754<>164.2906<>180.0699<>213.485<>203.7389
1389,3,IMD 0354,3.248684<>4.640978<>4.17688<>3.248684<>3.248684<>6.033271<>6.961466<>6.961466<>10.21015<>10.67425<>12.06654<>23.20489<>22.74079<>32.48684<>43.16109<>51.51485<>57.54812<>51.97895<>56.61993<>51.97895<>57.08403<>51.97895<>52.44305<>55.22763<>59.86861
1390,3,Ouabain,9.281956<>9.281956<>5.105075<>3.248684<>6.961466<>9.281956<>15.77932<>19.02801<>34.34324<>39.44831<>48.26617<>52.44305<>64.04549<>62.1891<>74.25565<>80.28892<>82.60941<>94.67594<>103.4938<>106.2784<>108.5989<>116.9526<>119.7372<>129.9474<>134.1243
1391,3,Empty,4.17688<>4.17688<>2.784587<>2.320489<>2.784587<>2.320489<>2.784587<>6.497369<>7.425564<>6.961466<>7.889662<>11.13835<>13.92293<>14.38703<>30.16636<>34.80733<>53.37124<>81.21711<>113.704<>140.6216<>178.2135<>183.3186<>198.6339<>236.2258<>245.9718
1392,3,Empty,6.961466<>5.105075<>4.640978<>2.784587<>3.248684<>3.248684<>4.640978<>8.35376<>10.21015<>6.033271<>6.497369<>13.45884<>20.4203<>24.13308<>30.16636<>41.3047<>74.71974<>116.4885<>168.0034<>252.0051<>312.3378<>358.2835<>371.7423<>397.7318<>428.8263
1393,3,MG-132,9.281956<>10.21015<>8.35376<>13.45884<>31.09455<>64.97369<>96.99644<>137.837<>169.8598<>190.2801<>209.7722<>211.6286<>232.0489<>222.7669<>223.6951<>214.8773<>210.7004<>195.3852<>192.6006<>184.7109<>166.147<>151.76<>135.5166<>123.9141<>112.7758
1394,3,Prucalopride,5.105075<>6.033271<>5.569173<>7.889662<>6.961466<>8.35376<>5.105075<>6.033271<>11.60244<>13.92293<>16.24342<>20.4203<>28.77406<>31.09455<>42.69699<>50.58666<>54.76354<>90.49906<>136.4447<>165.2188<>222.3028<>265.928<>287.7406<>336.935<>367.5654
1395,3,Tubastatin A HCl,4.640978<>7.889662<>3.248684<>2.320489<>2.320489<>1.392293<>3.712782<>6.961466<>9.746053<>12.06654<>18.56391<>25.52538<>22.74079<>29.70226<>35.27143<>38.05602<>43.62519<>69.61466<>81.68121<>112.3117<>142.0139<>192.1365<>214.8773<>252.4692<>292.8457
1396,3,GW441756,6.497369<>7.889662<>3.712782<>3.712782<>2.784587<>4.17688<>1.856391<>3.248684<>4.17688<>6.961466<>6.961466<>8.35376<>11.60244<>15.31523<>13.45884<>12.99474<>19.9562<>25.06128<>20.8844<>33.87914<>44.55339<>43.16109<>61.26091<>69.61466<>76.57613
1397,3,CCT128930,7.889662<>7.889662<>6.497369<>4.17688<>4.17688<>3.248684<>4.640978<>3.712782<>3.248684<>2.784587<>7.889662<>11.60244<>9.746053<>12.53064<>12.99474<>15.31523<>15.77932<>17.63572<>22.27669<>25.52538<>33.87914<>46.40978<>61.26091<>78.89662<>93.74775
1398,3,Cobicistat (GS-9350),9.281956<>5.569173<>3.712782<>3.248684<>4.640978<>5.105075<>4.640978<>3.712782<>5.105075<>5.569173<>4.17688<>6.033271<>7.889662<>9.746053<>6.961466<>8.35376<>10.67425<>19.49211<>31.09455<>37.59192<>32.95094<>40.8406<>48.73027<>58.01222<>77.50433
1399,3,MK-0752,6.033271<>6.961466<>2.784587<>3.248684<>3.248684<>4.17688<>3.248684<>3.248684<>3.712782<>5.569173<>9.281956<>9.281956<>12.53064<>15.77932<>19.49211<>31.09455<>56.61993<>73.79154<>127.1628<>150.3677<>177.7495<>193.0647<>227.872<>257.1102<>271.4972
1400,3,Tempol,9.281956<>12.06654<>7.889662<>6.961466<>6.961466<>6.033271<>10.21015<>6.961466<>7.889662<>10.21015<>11.60244<>16.24342<>26.45357<>28.30996<>42.69699<>55.69173<>61.26091<>84.00169<>135.9807<>176.3571<>219.0542<>284.956<>317.4429<>337.8632<>367.5654
1401,3,A-674563,4.640978<>5.569173<>11.60244<>22.74079<>50.12256<>58.47632<>64.50959<>67.29417<>64.97369<>61.725<>57.08403<>51.97895<>53.83534<>55.69173<>63.1173<>72.86335<>78.89662<>86.32218<>96.53233<>114.1681<>131.3397<>151.76<>174.9649<>197.2415<>224.1592
1402,3,IOX2,10.21015<>9.281956<>6.961466<>5.105075<>3.712782<>2.784587<>5.569173<>8.35376<>11.13835<>11.13835<>11.60244<>14.85113<>30.63045<>32.02275<>35.73553<>53.83534<>78.89662<>120.6654<>161.9701<>200.9543<>234.8335<>262.2152<>303.984<>327.1889<>332.294
1403,3,AS-604850,3.712782<>4.17688<>3.712782<>3.248684<>3.712782<>2.784587<>4.17688<>4.17688<>2.320489<>4.17688<>6.961466<>12.53064<>12.99474<>20.4203<>24.13308<>25.52538<>37.59192<>61.725<>95.60414<>114.6321<>130.4115<>168.9316<>190.2801<>189.816<>201.8825
1404,3,TAK-715,9.746053<>8.817858<>3.712782<>3.712782<>4.17688<>6.497369<>5.569173<>7.889662<>12.99474<>20.4203<>20.4203<>19.9562<>21.8126<>24.13308<>25.98948<>29.70226<>50.12256<>64.04549<>98.38873<>125.3064<>170.3239<>213.485<>262.2152<>290.5252<>323.0121
1405,3,BMY 7378,7.425564<>7.889662<>4.640978<>3.712782<>4.17688<>5.105075<>6.961466<>5.569173<>6.961466<>8.35376<>12.53064<>15.77932<>20.8844<>21.8126<>29.70226<>50.12256<>77.96842<>99.31693<>150.3677<>202.8107<>211.1645<>244.1154<>252.9333<>289.597<>314.6583
1406,3,Zaltoprofen,11.13835<>8.817858<>3.712782<>4.17688<>2.784587<>3.712782<>6.033271<>6.497369<>8.817858<>8.817858<>10.67425<>12.06654<>12.06654<>11.60244<>20.8844<>23.66899<>47.33797<>73.79154<>96.99644<>116.0244<>143.8703<>179.6058<>184.2468<>209.7722<>229.2643
1407,3,KX2-391,5.105075<>5.105075<>10.67425<>6.961466<>8.35376<>21.8126<>62.6532<>100.7092<>166.147<>206.5235<>251.0769<>266.3921<>293.3098<>293.7739<>277.5305<>275.21<>262.6794<>255.7179<>267.3203<>245.5077<>263.1434<>251.541<>245.9718<>237.154<>224.6233
1408,3,Bufexamac,7.889662<>5.569173<>6.033271<>3.712782<>3.248684<>2.784587<>3.712782<>5.569173<>3.712782<>3.712782<>3.712782<>4.640978<>5.105075<>6.497369<>9.281956<>12.06654<>15.31523<>16.24342<>24.59718<>44.55339<>42.2329<>54.29944<>72.39925<>90.03497<>107.6707
1409,3,AMG-900,3.248684<>2.784587<>1.856391<>2.320489<>4.640978<>8.817858<>17.17162<>20.4203<>31.09455<>42.69699<>61.725<>98.85282<>109.9912<>132.2679<>137.3729<>166.6111<>181.4622<>204.6671<>200.4902<>208.844<>213.0209<>218.1259<>221.8387<>245.9718<>258.9666
1410,3,Daunorubicin HCl,159.6496<>73.79154<>55.69173<>49.65846<>45.48158<>47.80207<>45.94568<>50.58666<>51.97895<>52.44305<>60.33271<>65.43778<>65.43778<>73.79154<>77.50433<>76.11204<>85.85809<>93.28365<>102.1015<>103.9579<>112.3117<>120.2013<>117.8808<>115.0962<>107.6707
1411,3,Crenolanib (CP-868596),1.856391<>1.856391<>8.35376<>18.56391<>17.63572<>13.45884<>17.17162<>18.09981<>22.74079<>19.9562<>16.70752<>23.66899<>25.52538<>23.20489<>33.41504<>40.8406<>62.1891<>72.39925<>81.21711<>84.92989<>94.67594<>114.1681<>125.3064<>142.478<>146.1908
1412,3,Otilonium Bromide,20.8844<>20.8844<>11.60244<>6.497369<>10.21015<>7.889662<>7.889662<>9.281956<>12.53064<>12.53064<>15.31523<>16.70752<>21.3485<>28.30996<>38.52011<>55.22763<>83.5376<>114.1681<>193.0647<>235.7617<>247.3641<>272.8895<>292.3816<>321.1557<>341.576
1413,3,CCT137690,12.06654<>12.53064<>6.497369<>5.105075<>5.569173<>9.281956<>16.24342<>27.38177<>38.98421<>49.19436<>52.44305<>52.90715<>54.76354<>60.33271<>62.6532<>62.1891<>59.86861<>54.76354<>47.80207<>50.12256<>42.2329<>38.52011<>41.3047<>38.52011<>38.05602
1414,3,Medetomidine HCl,7.425564<>8.35376<>5.105075<>1.392293<>1.392293<>3.248684<>6.961466<>7.889662<>8.817858<>7.889662<>6.033271<>10.21015<>17.63572<>19.02801<>28.30996<>39.91241<>71.00696<>89.57087<>132.732<>187.4955<>216.7337<>239.4744<>255.7179<>285.4201<>306.7686
1415,3,Empty,6.961466<>6.961466<>5.105075<>2.784587<>5.105075<>8.35376<>11.13835<>8.817858<>12.06654<>11.13835<>12.06654<>11.13835<>13.92293<>15.31523<>25.98948<>60.79681<>95.14005<>128.5551<>193.5288<>230.1925<>247.8282<>261.7511<>261.7511<>259.8947<>265.4639
1416,3,Empty,1.856391<>0.4640978<>1.392293<>4.640978<>7.425564<>7.889662<>7.889662<>10.21015<>10.21015<>12.06654<>12.99474<>11.60244<>11.13835<>13.92293<>21.3485<>34.80733<>53.37124<>81.68121<>113.2399<>181.4622<>259.8947<>292.3816<>322.5479<>331.3658<>398.1959
1417,3,HER2-Inhibitor-1,4.640978<>4.17688<>2.784587<>2.784587<>2.784587<>3.248684<>3.712782<>4.17688<>4.640978<>6.961466<>7.889662<>10.67425<>13.45884<>10.21015<>8.35376<>15.77932<>22.74079<>39.44831<>55.22763<>78.89662<>103.4938<>141.5498<>181.4622<>234.8335<>303.5199
1418,3,Caspofungin Acetate,7.425564<>6.033271<>6.497369<>5.569173<>5.569173<>5.569173<>7.425564<>6.497369<>7.889662<>7.425564<>10.21015<>19.49211<>18.09981<>21.8126<>28.30996<>36.19963<>69.15057<>86.78629<>133.1961<>184.2468<>213.9491<>239.4744<>275.6741<>296.0944<>330.4376
1419,3,3-Methyladenine,7.889662<>6.961466<>6.497369<>4.640978<>4.640978<>3.248684<>5.569173<>6.961466<>6.497369<>9.281956<>7.889662<>7.425564<>12.53064<>16.24342<>32.95094<>34.34324<>53.37124<>82.60941<>122.5218<>187.9596<>251.541<>284.956<>322.0839<>367.5654<>407.9419
1420,3,2-Thiouracil,4.640978<>5.105075<>4.17688<>2.784587<>1.856391<>1.392293<>8.817858<>6.961466<>12.06654<>19.02801<>24.13308<>22.74079<>34.34324<>45.48158<>44.08929<>56.15583<>65.43778<>71.00696<>83.5376<>106.2784<>132.2679<>156.8651<>203.7389<>261.287<>319.2993
1421,3,CPI-613,6.497369<>5.569173<>3.712782<>2.320489<>1.856391<>2.320489<>9.746053<>8.35376<>7.425564<>6.033271<>5.105075<>8.35376<>8.35376<>10.21015<>12.53064<>19.02801<>28.30996<>44.08929<>66.83008<>88.64268<>96.06824<>117.4167<>127.1628<>162.4342<>176.3571
1422,3,Ornidazole,6.497369<>5.105075<>3.712782<>3.712782<>2.784587<>3.712782<>6.497369<>6.033271<>5.569173<>5.105075<>8.35376<>9.746053<>12.06654<>10.21015<>9.746053<>15.77932<>25.52538<>38.52011<>61.26091<>84.92989<>97.46053<>114.6321<>134.5883<>162.4342<>192.6006
1423,3,TAK-285,5.569173<>5.569173<>3.248684<>3.248684<>5.105075<>7.425564<>7.425564<>10.21015<>6.961466<>14.38703<>12.06654<>15.77932<>19.49211<>25.52538<>25.98948<>31.55865<>47.80207<>70.54286<>99.78102<>132.732<>143.4062<>172.1803<>193.0647<>235.7617<>249.6846
1424,3,Milnacipran HCl,6.961466<>6.497369<>5.569173<>4.640978<>5.105075<>5.569173<>6.033271<>7.425564<>7.425564<>8.35376<>11.60244<>18.09981<>25.06128<>25.98948<>36.66372<>38.52011<>62.6532<>90.49906<>142.0139<>187.4955<>199.0979<>235.2976<>237.154<>273.3536<>281.2433
1425,3,VU 0357121,2.320489<>3.712782<>2.784587<>2.320489<>1.856391<>2.784587<>5.105075<>6.033271<>13.45884<>12.53064<>14.38703<>17.17162<>20.8844<>18.09981<>19.49211<>30.63045<>44.55339<>66.83008<>104.422<>142.9421<>187.4955<>210.2363<>243.6513<>255.7179<>266.8562
1426,3,Mepivacaine HCl,10.67425<>8.817858<>6.497369<>5.569173<>3.712782<>4.640978<>4.17688<>3.712782<>3.712782<>5.105075<>5.569173<>18.09981<>29.70226<>20.4203<>21.8126<>37.12782<>55.22763<>85.39399<>148.0472<>188.4237<>239.9386<>269.6408<>315.1224<>329.0453<>357.8194
1427,3,Dabrafenib (GSK2118436),9.746053<>7.425564<>2.784587<>0.9281955<>2.784587<>1.856391<>4.17688<>5.105075<>7.889662<>6.033271<>8.817858<>10.21015<>10.67425<>11.60244<>19.9562<>22.27669<>38.52011<>49.65846<>68.22237<>97.46053<>113.704<>140.1575<>162.8983<>196.3134<>237.6181
1428,3,Antipyrine,6.961466<>5.105075<>1.856391<>3.712782<>3.248684<>6.033271<>4.17688<>0.4640978<>2.320489<>3.712782<>6.033271<>10.21015<>9.746053<>14.85113<>26.91767<>40.37651<>47.33797<>58.01222<>89.57087<>113.2399<>139.2293<>161.506<>176.8212<>213.9491<>242.259
1429,3,Torin 2,6.961466<>7.425564<>8.35376<>25.06128<>37.12782<>63.58139<>89.10677<>116.0244<>148.5113<>168.9316<>198.1698<>216.7337<>242.7231<>270.569<>280.7791<>259.8947<>240.8667<>219.9823<>222.7669<>206.9876<>192.1365<>175.8931<>162.8983<>141.0857<>132.732
1430,3,Adrenalone HCl,4.640978<>4.17688<>2.320489<>2.320489<>2.784587<>2.784587<>3.248684<>5.105075<>5.569173<>6.033271<>6.033271<>6.497369<>9.746053<>12.99474<>21.3485<>32.95094<>50.58666<>75.18384<>115.0962<>156.8651<>178.2135<>213.9491<>228.3361<>252.9333<>260.8229
1431,3,ML133 HCl,6.033271<>9.281956<>7.425564<>3.248684<>6.033271<>5.569173<>7.889662<>6.497369<>7.425564<>7.425564<>9.281956<>9.746053<>13.92293<>17.63572<>27.38177<>33.41504<>57.08403<>83.5376<>122.9859<>155.4727<>210.7004<>239.0103<>260.8229<>278.9228<>288.2047
1432,3,Reboxetine mesylate,5.105075<>8.35376<>2.320489<>2.320489<>0.9281955<>0.9281955<>0.9281955<>5.569173<>8.35376<>11.13835<>9.746053<>18.09981<>15.31523<>17.17162<>19.02801<>27.84587<>50.58666<>71.93516<>124.3782<>167.0752<>203.2748<>239.4744<>268.7126<>294.238<>303.984
1433,3,Semaxanib (SU5416),0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
1434,3,Schisandrin B (Sch B),2.320489<>2.320489<>2.320489<>2.320489<>2.320489<>2.320489<>3.712782<>3.712782<>3.248684<>3.712782<>3.248684<>5.569173<>5.569173<>6.961466<>12.06654<>19.49211<>41.7688<>47.80207<>87.71448<>120.2013<>127.1628<>132.732<>128.5551<>137.3729<>154.5446
1435,3,MK-801 (Dizocilpine),4.640978<>6.497369<>3.248684<>3.248684<>3.712782<>2.784587<>4.17688<>5.569173<>7.425564<>15.31523<>14.85113<>20.8844<>30.16636<>25.98948<>23.20489<>31.09455<>73.32745<>91.89136<>129.9474<>200.0261<>240.8667<>306.7686<>341.576<>362.4604<>385.6653
1436,3,Pentamidine,0.4640978<>0.4640978<>0.9281955<>0.9281955<>5.105075<>5.569173<>3.712782<>4.17688<>14.38703<>14.85113<>20.4203<>23.66899<>26.91767<>25.52538<>32.95094<>35.27143<>49.19436<>53.83534<>57.54812<>71.47105<>71.47105<>81.21711<>107.2066<>146.6549<>210.7004
1437,3,VUF 10166,7.425564<>6.497369<>3.712782<>3.248684<>2.784587<>2.320489<>2.320489<>2.320489<>4.17688<>3.712782<>8.35376<>11.13835<>12.53064<>14.38703<>21.3485<>20.4203<>34.34324<>43.16109<>64.97369<>82.60941<>106.2784<>118.809<>119.7372<>147.119<>161.9701
1438,3,Allylthiourea,3.712782<>2.784587<>1.856391<>1.392293<>3.248684<>5.105075<>3.248684<>3.248684<>4.17688<>5.569173<>6.497369<>5.569173<>8.35376<>4.640978<>15.77932<>26.91767<>30.16636<>28.77406<>48.26617<>76.11204<>77.96842<>82.60941<>105.8143<>119.7372<>144.7985
1439,3,Empty,3.248684<>2.784587<>3.248684<>2.784587<>2.320489<>4.17688<>4.17688<>3.712782<>6.497369<>10.67425<>6.961466<>6.497369<>12.53064<>12.06654<>34.34324<>58.94042<>87.71448<>109.5271<>144.3344<>194.9211<>228.8002<>232.513<>264.0716<>291.4534<>286.8124
1440,3,Empty,0.4640978<>3.248684<>1.392293<>0.4640978<>1.392293<>0.4640978<>1.856391<>5.105075<>6.497369<>9.281956<>10.67425<>15.31523<>23.20489<>26.91767<>31.55865<>51.97895<>72.39925<>99.31693<>150.3677<>231.1207<>281.7073<>323.9402<>361.5322<>382.4166<>396.8036
1441,3,GSK256066,3.712782<>6.033271<>3.712782<>3.712782<>3.248684<>2.784587<>2.784587<>3.248684<>3.248684<>7.425564<>7.889662<>10.21015<>12.53064<>19.49211<>17.63572<>24.59718<>24.59718<>40.8406<>65.43778<>99.78102<>131.3397<>169.3957<>196.3134<>225.5515<>278.9228
1442,3,(-)-MK 801 Maleate,5.105075<>6.033271<>2.784587<>1.856391<>1.392293<>0<>1.856391<>3.248684<>5.105075<>5.569173<>6.961466<>8.35376<>12.99474<>22.27669<>35.27143<>43.16109<>63.1173<>99.31693<>153.1523<>213.0209<>254.3256<>279.851<>315.1224<>374.0628<>405.1573
1443,3,PF-05212384 (PKI-587),4.17688<>5.105075<>7.425564<>16.70752<>18.56391<>21.3485<>31.09455<>47.80207<>73.32745<>86.78629<>111.3835<>122.5218<>129.9474<>129.0192<>135.0524<>127.6269<>127.6269<>122.0577<>107.6707<>93.28365<>83.5376<>72.86335<>72.86335<>65.90189<>64.97369
1444,3,VU 0361737,3.712782<>3.712782<>2.784587<>0.9281955<>1.392293<>0.4640978<>0.9281955<>0.9281955<>0.9281955<>2.784587<>2.320489<>3.248684<>6.033271<>6.497369<>11.13835<>15.77932<>19.49211<>27.84587<>37.12782<>48.73027<>58.94042<>79.82481<>89.57087<>106.2784<>116.0244
1445,3,A66,4.640978<>5.569173<>6.497369<>5.105075<>5.569173<>5.569173<>7.425564<>4.17688<>6.033271<>9.281956<>9.281956<>9.746053<>12.99474<>10.67425<>16.70752<>20.8844<>23.66899<>30.16636<>34.34324<>42.2329<>63.58139<>84.4658<>112.3117<>127.6269<>159.6496
1446,3,CCG 50014,7.425564<>6.033271<>10.21015<>6.033271<>8.35376<>10.21015<>7.425564<>6.497369<>9.281956<>6.961466<>8.817858<>10.67425<>8.817858<>6.497369<>8.817858<>13.45884<>16.24342<>25.52538<>27.84587<>37.12782<>56.15583<>71.93516<>93.28365<>107.2066<>130.8756
1447,3,WYE-125132 (WYE-132),9.281956<>9.281956<>5.105075<>7.425564<>11.60244<>19.49211<>23.66899<>33.41504<>44.08929<>57.54812<>65.43778<>70.07877<>70.54286<>67.75828<>66.36598<>67.29417<>75.18384<>64.04549<>62.6532<>57.54812<>48.73027<>45.48158<>42.69699<>41.7688<>38.05602
1448,3,Go 6983,12.53064<>9.746053<>15.31523<>17.17162<>21.3485<>23.20489<>23.20489<>26.45357<>33.41504<>34.34324<>42.69699<>54.29944<>82.1453<>96.06824<>105.8143<>139.2293<>168.9316<>210.2363<>259.4307<>280.7791<>310.9455<>294.238<>285.4201<>290.9893<>310.0173
1449,3,AS-252424,6.497369<>6.497369<>3.248684<>5.569173<>6.497369<>7.425564<>8.817858<>13.45884<>8.817858<>13.92293<>16.24342<>12.99474<>20.4203<>32.95094<>52.90715<>75.18384<>103.9579<>165.6829<>177.2854<>190.2801<>204.203<>229.7284<>260.3589<>306.3045<>339.2555
1450,3,Mozavaptan,6.961466<>5.105075<>4.17688<>0.9281955<>0.9281955<>6.033271<>12.53064<>23.66899<>38.05602<>51.97895<>61.26091<>64.04549<>62.6532<>66.83008<>74.25565<>90.03497<>89.10677<>89.10677<>103.4938<>109.063<>111.3835<>124.8423<>138.7652<>158.2573<>179.1417
