,expId,Compound,tempNLSDf
1118,3,Forskolin,217.6618<>215.8055<>258.0384<>305.3763<>354.1066<>389.8421<>430.6827<>495.1923<>525.8228<>588.476<>611.6808<>630.7089<>704.9645<>718.4233<>746.2692<>757.4075<>759.264<>774.5792<>768.5459<>794.9995<>801.0328<>775.5074<>763.4409<>801.9609<>747.6615
1119,3,Mubritinib (TAK 165),235.2976<>268.2485<>310.9455<>374.5269<>414.9034<>478.9489<>559.2378<>639.0626<>682.2237<>721.6721<>755.0871<>812.6352<>846.9785<>857.6526<>855.3322<>882.2499<>873.8961<>851.6194<>810.7788<>769.9382<>752.3025<>749.982<>767.6177<>790.8226<>806.1378
1120,3,Clindamycin HCl ,248.2923<>277.9946<>319.7634<>376.8474<>445.998<>505.4025<>570.3762<>659.4829<>704.5004<>763.4409<>782.9329<>850.2271<>836.7682<>848.8348<>894.7805<>856.2604<>919.8418<>907.7752<>902.2061<>856.2604<>807.5301<>826.5581<>774.5792<>765.2972<>786.1816
1121,3,CAL-101 (Idelalisib; GS-1101),231.1207<>244.1154<>258.5025<>303.984<>351.322<>400.5164<>430.6827<>481.2694<>540.6739<>597.7579<>634.4216<>669.6931<>695.2184<>691.5057<>737.4514<>725.8489<>737.4514<>797.3199<>813.5634<>798.2482<>784.7893<>794.9995<>789.4303<>766.6895<>727.2412
1122,3,Fluocinolone Acetonide,228.8002<>257.1102<>296.5585<>332.7581<>361.0681<>435.7878<>511.8998<>601.4707<>645.56<>709.1414<>754.623<>795.9277<>846.9785<>849.2989<>838.6247<>863.686<>839.0887<>904.5266<>869.7192<>843.2656<>787.5739<>765.2972<>751.8384<>759.264<>722.6002
1123,3,Volasertib (BI 6727),228.3361<>242.259<>259.8947<>260.3589<>258.0384<>246.4359<>235.2976<>231.1207<>225.5515<>232.0489<>215.3414<>206.0594<>198.1698<>193.9929<>174.5008<>172.1803<>158.7214<>155.9368<>134.5883<>126.6987<>126.2346<>116.0244<>96.06824<>84.92989<>81.21711
1124,3,Manidipine 2HCl,175.8931<>188.4237<>238.5462<>270.569<>315.5865<>357.8194<>421.4008<>494.7282<>560.6301<>605.6476<>663.1957<>679.4391<>709.6055<>770.4023<>768.5459<>790.3585<>804.7455<>810.3147<>794.0713<>824.2376<>833.9837<>776.8997<>786.6457<>787.1098<>743.0205
1125,3,(-)-Epigallocatechin Gallate,198.6339<>223.6951<>249.6846<>297.0226<>335.5427<>400.9805<>456.2081<>505.4025<>565.2711<>624.6756<>650.201<>668.3008<>735.595<>735.1309<>762.5126<>737.4514<>773.651<>783.8611<>774.1151<>732.8104<>726.313<>769.4741<>701.2517<>730.0258<>684.5442
1126,3,Olanzapine,175.429<>200.4902<>231.1207<>278.9228<>335.0786<>371.7423<>437.1801<>506.7948<>554.1328<>629.3166<>673.8699<>683.616<>730.0258<>761.1204<>724.4566<>770.4023<>745.8051<>811.707<>707.7491<>688.7211<>700.3235<>699.3953<>671.0854<>655.306<>634.4216
1127,3,Empty,162.8983<>196.3134<>222.3028<>249.2205<>294.238<>348.0733<>409.3342<>466.8824<>539.2816<>607.504<>659.947<>675.7264<>727.2412<>748.5897<>817.2762<>861.8295<>860.9014<>893.3882<>840.9451<>799.1763<>839.5529<>790.8226<>785.7175<>777.3638<>769.9382
1128,3,Empty,167.5393<>188.8878<>220.4464<>255.7179<>296.5585<>328.5812<>391.6985<>441.357<>494.7282<>550.42<>579.194<>617.2501<>693.8262<>722.1361<>731.8822<>787.1098<>827.0222<>847.9066<>872.5038<>816.348<>812.6352<>786.1816<>773.1869<>804.2814<>795.9277
1129,3,Andrographolide,239.4744<>268.7126<>306.7686<>349.0015<>391.2344<>443.2134<>511.8998<>548.5635<>605.1835<>634.4216<>698.4672<>716.1028<>769.4741<>806.6019<>798.7123<>844.1938<>824.7017<>829.3427<>872.9679<>811.707<>811.707<>778.756<>757.4075<>719.8156<>721.2079
1130,3,Quinine HCl Dihydrate,161.506<>173.1085<>209.3081<>237.6181<>272.8895<>319.7634<>361.9962<>416.2957<>471.5233<>527.2151<>568.0557<>612.6091<>656.2343<>712.8542<>709.6055<>730.954<>761.1204<>796.3918<>782.9329<>779.2202<>741.6282<>761.5844<>739.3077<>784.3253<>730.4899
1131,3,Baicalin,212.0927<>240.4026<>283.5638<>319.2993<>348.0733<>411.6547<>483.5899<>533.2484<>579.194<>633.0294<>659.4829<>691.0416<>765.2972<>707.7491<>803.3532<>828.4145<>820.5248<>755.5511<>704.0363<>744.4128<>764.369<>634.8857<>681.2955<>726.313<>687.7929
1132,3,Vardenafil HCl Trihydrate,165.6829<>195.3852<>225.0874<>260.8229<>312.8019<>352.7143<>413.5111<>465.026<>531.856<>601.9348<>650.6651<>708.6773<>726.313<>827.0222<>888.7473<>886.4268<>892.46<>900.3497<>907.3112<>927.2673<>873.8961<>842.3375<>868.791<>851.6194<>793.6072
1133,3,Cryptotanshinone,224.1592<>232.0489<>234.3694<>239.9386<>256.182<>266.8562<>283.5638<>308.1609<>311.8737<>316.9788<>322.5479<>329.9735<>337.3991<>346.2169<>338.7914<>347.1451<>347.6092<>355.4989<>363.8527<>376.3833<>389.378<>380.0961<>394.4831<>372.2064<>372.6705
1134,3,Alizarin,157.7932<>170.3239<>190.2801<>232.9771<>271.9613<>315.1224<>355.4989<>392.1626<>451.103<>502.1538<>536.0329<>566.1993<>628.3884<>676.1904<>689.6493<>724.4566<>749.0538<>786.1816<>801.9609<>807.066<>783.8611<>780.1484<>759.264<>808.9224<>764.8331
1135,3,Ergosterol,172.1803<>192.1365<>223.6951<>257.1102<>297.4867<>347.6092<>409.7983<>466.8824<>544.8508<>572.2325<>593.5811<>647.8805<>701.2517<>747.1974<>748.5897<>758.3358<>804.2814<>807.066<>805.6737<>892.9241<>793.6072<>782.4688<>794.9995<>820.5248<>812.1711
1136,3,Isoconazole nitrate ,257.1102<>282.1714<>337.3991<>379.1679<>451.5671<>494.2641<>571.7684<>625.1397<>691.0416<>702.1799<>754.623<>779.2202<>781.5406<>823.3094<>778.756<>822.3812<>814.4916<>894.3164<>837.6965<>794.0713<>726.7771<>756.0153<>751.8384<>743.4846<>722.6002
1137,3,Hesperetin,173.1085<>186.5673<>207.4517<>239.0103<>284.956<>320.2274<>361.5322<>420.4726<>487.7668<>547.1713<>604.2553<>637.6703<>718.4233<>754.623<>775.5074<>823.7736<>931.9083<>881.7858<>878.073<>889.2113<>876.6807<>870.1833<>852.5476<>795.4636<>780.6124
1138,3,Ceftiofur HCl,219.0542<>229.7284<>274.2818<>317.907<>355.0348<>390.3062<>453.8876<>518.8613<>563.4147<>609.8245<>646.0241<>683.616<>740.7<>776.8997<>774.5792<>814.4916<>833.0555<>863.2219<>861.8295<>805.2097<>834.9119<>874.8243<>881.7858<>820.989<>836.7682
1139,3,L-(+)-Rhamnose Monohydrate,191.2083<>208.3799<>243.6513<>285.4201<>327.653<>374.5269<>423.7213<>471.0592<>529.9996<>575.0172<>584.7632<>633.4935<>711.4619<>710.9978<>732.8104<>753.2307<>821.9172<>839.5529<>793.6072<>751.8384<>807.5301<>791.7508<>835.376<>763.4409<>807.9942
1140,3,5-Aminolevulinic acid HCl,190.2801<>202.3466<>218.1259<>274.2818<>310.0173<>341.1118<>387.0575<>439.9647<>476.1643<>505.4025<>544.8508<>553.2045<>614.4655<>639.5267<>656.2343<>672.0135<>702.644<>697.5389<>721.6721<>689.6493<>713.7823<>704.0363<>748.5897<>762.9767<>723.9925
1141,3,Myricitrin,177.7495<>210.7004<>240.4026<>275.21<>326.7248<>355.0348<>412.1188<>475.2361<>524.8946<>578.2658<>643.2395<>678.0468<>754.623<>786.1816<>817.2762<>832.5914<>853.4758<>883.6422<>835.8401<>860.9014<>846.5143<>784.7893<>755.0871<>787.5739<>812.1711
1142,3,Cloxacillin Sodium,144.7985<>159.1855<>169.3957<>214.4132<>242.7231<>259.8947<>321.6198<>352.7143<>411.6547<>442.7493<>473.3797<>482.6617<>554.1328<>588.476<>626.9961<>644.1677<>662.2675<>687.7929<>732.8104<>723.9925<>701.2517<>731.4181<>729.5617<>751.3743<>701.2517
1143,3,Osthole,217.6618<>243.6513<>295.1662<>335.5427<>381.9525<>433.4673<>507.723<>582.9068<>623.7474<>674.7982<>739.7719<>785.7175<>786.1816<>832.5914<>828.8786<>834.9119<>829.8068<>851.1553<>882.7139<>847.9066<>790.8226<>750.9102<>769.4741<>766.6895<>767.1536
1144,3,Xylometazoline HCl,207.9158<>232.9771<>278.9228<>329.5094<>370.8141<>419.5444<>491.4795<>540.2098<>593.1169<>644.1677<>698.4672<>731.4181<>793.6072<>795.9277<>810.7788<>799.6404<>807.9942<>790.3585<>850.2271<>851.1553<>823.7736<>784.3253<>780.6124<>784.7893<>771.7946
1145,3,Quercetin Dihydrate,163.3624<>183.3186<>212.5568<>253.3974<>281.7073<>310.0173<>367.1013<>434.3955<>495.6564<>535.5688<>568.9839<>602.863<>672.9418<>699.3953<>688.257<>720.7438<>773.1869<>826.0941<>804.2814<>749.982<>767.1536<>753.2307<>741.6282<>756.9435<>791.7508
1146,3,Dimethyl Fumarate,260.8229<>283.5638<>331.8299<>395.4113<>451.103<>517.9331<>588.9401<>659.4829<>726.7771<>747.6615<>780.1484<>830.735<>841.4092<>906.3829<>901.7419<>878.537<>943.0467<>922.1623<>825.6299<>825.1658<>847.4425<>780.1484<>807.9942<>790.8226<>788.5021
1147,3,Silibinin,279.3869<>318.3711<>353.6425<>431.6109<>507.2589<>562.9506<>617.2501<>688.257<>745.341<>785.7175<>814.0275<>834.9119<>833.9837<>876.2166<>934.6929<>894.7805<>906.3829<>897.5651<>848.8348<>846.9785<>895.7087<>882.2499<>824.2376<>782.4688<>772.7228
1148,3,Gliclazide ,205.5953<>226.9438<>258.9666<>315.5865<>354.5707<>405.6215<>479.413<>555.9891<>632.5652<>680.3673<>729.0976<>769.9382<>788.5021<>804.2814<>845.122<>830.2709<>819.5967<>827.4863<>876.2166<>824.2376<>796.3918<>797.7841<>778.2919<>838.1606<>762.5126
1149,3,Taxifolin (Dihydroquercetin),189.816<>217.1978<>255.2538<>299.8072<>357.8194<>394.019<>463.1696<>523.0382<>587.0837<>646.0241<>667.8367<>670.1572<>774.1151<>808.9224<>809.8506<>866.4705<>869.2551<>859.9731<>764.8331<>859.9731<>827.0222<>814.9557<>717.4952<>730.4899<>698.4672
1150,3,Lonidamine,160.1137<>187.4955<>210.2363<>246.9<>293.3098<>342.0401<>402.3728<>439.0365<>517.9331<>588.476<>633.4935<>674.7982<>757.4075<>816.348<>796.3918<>788.9662<>843.2656<>802.8892<>857.6526<>815.4198<>742.5565<>829.3427<>751.8384<>739.7719<>764.369
1151,3,Empty,188.8878<>211.6286<>242.259<>284.4919<>340.1837<>381.0243<>442.2852<>509.5793<>578.7299<>612.145<>675.2623<>699.8594<>747.6615<>758.7999<>781.0765<>815.8839<>844.1938<>862.2936<>786.6457<>786.1816<>794.5354<>798.7123<>696.6108<>745.8051<>761.5844
1152,3,Empty,184.7109<>207.9158<>244.5795<>277.9946<>318.3711<>364.3167<>432.075<>471.9874<>543.9226<>586.6196<>654.3779<>669.229<>769.4741<>763.9049<>835.376<>853.0117<>851.1553<>878.073<>872.0397<>895.2446<>777.8279<>757.4075<>755.0871<>782.4688<>734.2027
1153,3,Ribitol,128.091<>143.4062<>165.2188<>200.9543<>234.8335<>270.569<>307.6968<>361.9962<>415.8316<>461.3132<>523.5023<>557.3814<>590.7964<>685.9365<>719.8156<>712.8542<>774.1151<>874.8243<>745.341<>823.7736<>798.2482<>774.5792<>761.5844<>728.6335<>753.6948
1154,3,Alogliptin,204.203<>233.4412<>278.9228<>303.0558<>343.4323<>401.4446<>452.9594<>522.11<>579.194<>606.5758<>622.3551<>678.0468<>703.5722<>735.1309<>763.9049<>762.9767<>794.9995<>817.2762<>848.3707<>874.8243<>737.4514<>832.1273<>748.1256<>719.8156<>682.2237
1155,3,PP121,148.5113<>151.76<>148.9754<>144.7985<>131.3397<>114.6321<>97.92463<>94.21185<>86.32218<>76.57613<>64.97369<>62.6532<>64.04549<>58.94042<>53.37124<>48.73027<>38.98421<>38.98421<>37.59192<>31.55865<>29.70226<>26.91767<>25.98948<>22.74079<>23.20489
1156,3,4-Aminohippuric Acid,175.429<>190.2801<>230.6566<>272.4254<>307.6968<>362.9245<>409.3342<>461.7773<>527.6791<>587.5478<>618.6423<>686.4006<>733.7386<>722.6002<>741.6282<>802.8892<>852.5476<>835.376<>860.4373<>833.0555<>847.9066<>788.5021<>801.4968<>829.3427<>811.2429
1157,3,GW3965 HCl,155.4727<>176.3571<>213.0209<>246.4359<>274.7459<>323.0121<>366.6372<>405.6215<>458.0645<>503.082<>539.2816<>606.1117<>638.1345<>671.0854<>745.341<>775.9715<>873.432<>844.658<>906.3829<>920.77<>967.6439<>978.3181<>974.6053<>945.8312<>924.0187
1158,3,SB742457,200.0261<>222.3028<>257.1102<>307.6968<>349.0015<>394.9472<>454.3517<>521.1818<>584.7632<>630.2448<>678.5109<>730.954<>783.397<>819.1326<>835.8401<>886.4268<>846.0502<>898.4933<>849.2989<>878.073<>833.0555<>866.9346<>836.3042<>803.3532<>814.4916
1159,3,NU7441 (KU-57788),82.60941<>77.96842<>88.17857<>99.78102<>120.2013<>136.9088<>147.5831<>157.3291<>180.0699<>205.1312<>224.6233<>248.7564<>265.4639<>281.7073<>298.4149<>333.6863<>366.6372<>421.8649<>450.1748<>467.8105<>482.6617<>523.0382<>555.0609<>616.7859<>649.2728
1160,3,Lumiracoxib,239.4744<>282.6355<>306.7686<>356.8912<>408.8701<>478.9489<>533.2484<>599.6143<>646.4882<>660.8752<>699.8594<>772.2587<>729.5617<>789.4303<>753.2307<>802.8892<>811.707<>782.9329<>805.2097<>730.4899<>740.7<>761.5844<>678.0468<>681.2955<>693.3621
1161,3,WAY-100635 Maleate,180.9981<>195.3852<>226.4797<>272.8895<>322.5479<>361.0681<>403.765<>499.3692<>549.9559<>583.835<>621.891<>658.0906<>705.4286<>748.5897<>739.3077<>776.4355<>801.9609<>788.9662<>789.8944<>817.2762<>815.8839<>771.3305<>735.595<>765.2972<>775.9715
1162,3,BAY 11-7082,153.1523<>176.3571<>196.3134<>232.513<>270.569<>318.3711<>359.2117<>416.2957<>475.7002<>544.8508<>603.3271<>659.947<>659.947<>695.6826<>744.8769<>779.2202<>865.0782<>841.8734<>851.1553<>811.2429<>825.6299<>781.0765<>772.2587<>756.9435<>678.0468
1163,3,Trametinib (GSK1120212),186.5673<>205.1312<>253.3974<>284.956<>309.0891<>339.2555<>362.9245<>387.5216<>418.1521<>424.6494<>450.6389<>487.7668<>504.9384<>525.3587<>576.4094<>598.6861<>658.5547<>689.6493<>697.5389<>711.926<>725.8489<>695.2184<>715.6387<>736.9872<>718.4233
1164,3,Icotinib,213.485<>226.9438<>260.8229<>320.6916<>363.3885<>407.4778<>482.6617<>531.392<>593.1169<>619.1064<>639.5267<>698.4672<>707.7491<>734.6667<>769.01<>781.0765<>822.8453<>826.5581<>841.4092<>822.8453<>801.4968<>768.5459<>809.8506<>823.3094<>807.5301
1165,3,KW-2478,215.8055<>218.1259<>225.0874<>233.4412<>233.9053<>241.3308<>239.0103<>235.7617<>239.4744<>238.0822<>237.154<>234.8335<>229.2643<>219.5182<>224.1592<>218.59<>209.7722<>201.4184<>196.3134<>175.8931<>171.7162<>167.5393<>152.2241<>148.0472<>139.2293
1166,3,Carbazochrome sodium sulfonate (AC-17),189.3519<>213.0209<>236.2258<>281.7073<>320.6916<>369.4218<>417.2239<>458.5286<>531.392<>567.1275<>636.7421<>669.229<>691.0416<>703.1081<>783.397<>760.1921<>810.3147<>801.0328<>843.2656<>792.679<>794.0713<>797.3199<>825.1658<>766.6895<>818.6685
1167,3,XL335,240.4026<>281.2433<>335.5427<>374.5269<>429.2904<>481.7335<>546.7072<>617.7141<>674.7982<>684.5442<>707.285<>764.369<>772.2587<>750.9102<>797.7841<>812.1711<>779.2202<>752.7666<>717.4952<>756.9435<>766.2254<>764.369<>699.8594<>709.1414<>729.0976
1168,3,Aspirin,219.0542<>233.4412<>280.3151<>312.3378<>361.0681<>433.4673<>499.8333<>547.6354<>614.4655<>696.6108<>738.8436<>767.1536<>750.9102<>809.8506<>790.8226<>854.404<>872.9679<>778.756<>872.5038<>822.8453<>806.1378<>788.9662<>769.4741<>731.4181<>751.8384
1169,3,YO-01027,294.7021<>323.9402<>379.1679<>449.7107<>504.9384<>582.4427<>635.3499<>721.6721<>751.8384<>778.756<>806.1378<>842.3375<>873.8961<>851.6194<>952.3286<>861.3655<>898.9574<>832.1273<>900.8138<>845.122<>825.1658<>810.3147<>791.2867<>750.9102<>768.5459
1170,3,Piceatannol,51.05075<>58.47632<>65.90189<>72.86335<>82.1453<>114.1681<>125.3064<>147.119<>176.8212<>201.8825<>238.5462<>280.3151<>297.4867<>311.4096<>369.4218<>382.4166<>426.5059<>496.5846<>534.1765<>559.2378<>580.1222<>616.3218<>642.7754<>669.6931<>757.4075
1171,3,JTC-801,177.7495<>195.3852<>216.7337<>234.8335<>241.7949<>240.8667<>251.541<>244.1154<>248.2923<>240.8667<>231.1207<>234.8335<>206.9876<>178.6776<>156.8651<>129.0192<>128.091<>109.5271<>108.1348<>106.2784<>110.4553<>119.2731<>117.8808<>140.1575<>164.7547
1172,3,Fosaprepitant dimeglumine salt,191.2083<>208.3799<>246.4359<>289.1329<>321.6198<>368.9577<>430.2186<>513.7562<>589.4042<>633.9576<>673.8699<>730.954<>762.5126<>789.8944<>833.9837<>841.8734<>873.8961<>827.9504<>823.3094<>875.2884<>780.1484<>785.2534<>796.8559<>777.3638<>810.3147
1173,3,TG101348 (SAR302503),219.9823<>225.5515<>230.1925<>256.182<>278.9228<>291.4534<>286.3483<>281.2433<>286.8124<>276.6023<>279.851<>271.4972<>285.4201<>287.2765<>304.9122<>316.5147<>332.7581<>335.0786<>369.4218<>375.4551<>400.9805<>418.6162<>416.2957<>446.4621<>488.6949
1174,3,Rupatadine Fumarate,87.25038<>107.2066<>131.8038<>163.3624<>188.4237<>226.0156<>262.2152<>302.5917<>345.7528<>394.019<>421.8649<>485.4463<>508.187<>522.5741<>570.3762<>619.1064<>651.5933<>698.0031<>710.5337<>736.5231<>761.5844<>821.4531<>794.5354<>787.1098<>793.1431
1175,3,GSK3787,109.9912<>135.5166<>151.2959<>181.9263<>211.6286<>244.1154<>276.6023<>339.2555<>402.3728<>417.688<>464.5619<>512.364<>531.856<>562.4865<>595.9016<>652.9855<>742.0923<>697.5389<>743.0205<>747.6615<>781.0765<>793.1431<>790.8226<>798.2482<>758.7999
1176,3,Necrostatin-1,226.0156<>256.6461<>304.4482<>349.9297<>385.6653<>447.3903<>511.4357<>589.4042<>665.9803<>715.1747<>738.8436<>780.1484<>851.1553<>902.6702<>952.3286<>857.6526<>905.4548<>824.2376<>875.2884<>835.376<>854.404<>820.0607<>747.6615<>739.3077<>749.0538
1177,3,AMG-458,181.9263<>187.4955<>210.7004<>238.0822<>279.3869<>330.9017<>364.3167<>395.8754<>439.0365<>492.8718<>546.7072<>555.9891<>549.4918<>566.6634<>626.532<>699.8594<>699.8594<>695.6826<>725.8489<>740.7<>728.1694<>776.4355<>775.0433<>739.3077<>673.8699
1178,3,Diclofenac Diethylamine,143.8703<>151.2959<>186.5673<>222.7669<>260.8229<>300.2713<>334.1504<>394.019<>447.3903<>488.2309<>535.5688<>566.1993<>639.0626<>643.2395<>702.1799<>718.4233<>777.3638<>811.2429<>842.8016<>853.9399<>857.1886<>812.1711<>762.0485<>760.6563<>780.6124
1179,3,CUDC-907,131.8038<>142.0139<>146.6549<>148.0472<>137.837<>131.3397<>108.5989<>98.85282<>85.39399<>67.75828<>48.26617<>37.12782<>25.98948<>15.31523<>10.67425<>7.889662<>6.033271<>1.856391<>1.392293<>0.9281955<>0.4640978<>0<>0<>0<>0
1180,3,Beclomethasone dipropionate,155.9368<>190.2801<>213.485<>243.1872<>262.2152<>291.4534<>358.2835<>417.688<>472.9156<>520.2536<>578.2658<>668.7649<>695.2184<>700.3235<>747.6615<>785.7175<>781.0765<>761.5844<>798.2482<>808.9224<>780.1484<>736.9872<>755.0871<>728.6335<>672.9418
1181,3,MK-5108 (VX-689),160.1137<>168.0034<>172.6444<>180.534<>195.8493<>206.0594<>221.3746<>222.7669<>237.6181<>252.9333<>264.0716<>271.0331<>284.4919<>287.2765<>300.7354<>306.3045<>292.3816<>300.2713<>320.6916<>314.6583<>297.4867<>301.1995<>287.2765<>277.9946<>284.0278
1182,3,Pidotimod,206.5235<>232.513<>283.0996<>315.1224<>362.4604<>423.2572<>479.413<>534.6406<>614.4655<>657.6265<>695.2184<>736.9872<>776.8997<>809.8506<>796.8559<>780.6124<>811.2429<>810.7788<>844.658<>778.756<>832.5914<>758.3358<>773.651<>733.2745<>774.1151
1183,3,M344,173.1085<>195.3852<>213.0209<>219.5182<>214.4132<>221.3746<>229.2643<>220.9105<>217.6618<>225.0874<>221.3746<>220.9105<>223.231<>213.485<>205.5953<>200.0261<>200.0261<>189.3519<>189.816<>178.6776<>180.0699<>176.3571<>185.6391<>173.1085<>193.0647
1184,3,Sulfamerazine,165.2188<>192.6006<>222.3028<>263.6075<>301.1995<>346.2169<>405.6215<>464.0978<>531.392<>575.0172<>632.1011<>684.5442<>718.8875<>710.9978<>749.982<>775.9715<>820.0607<>801.9609<>862.7578<>877.1448<>840.017<>780.1484<>809.3865<>758.3358<>766.6895
1185,3,INCB28060,168.4675<>185.6391<>206.5235<>238.5462<>283.0996<>320.2274<>354.1066<>403.301<>459.4568<>501.2256<>549.9559<>610.2886<>648.8087<>657.6265<>694.2903<>778.756<>776.4355<>839.0887<>789.4303<>843.2656<>783.397<>849.2989<>775.5074<>835.376<>804.7455
1186,3,Entacapone,196.3134<>219.9823<>257.1102<>295.1662<>334.1504<>393.0908<>462.2414<>526.751<>574.553<>627.4602<>679.9033<>698.4672<>728.1694<>726.7771<>758.3358<>772.7228<>777.3638<>793.1431<>781.5406<>812.6352<>766.6895<>730.954<>730.0258<>728.1694<>749.982
1187,3,AZD4547,185.6391<>193.9929<>210.2363<>233.4412<>258.5025<>274.2818<>295.6303<>303.5199<>332.7581<>346.681<>370.8141<>370.35<>381.9525<>373.1346<>380.0961<>378.7038<>377.7756<>375.4551<>371.2782<>384.7371<>378.7038<>388.4498<>407.9419<>424.1854<>437.6442
1188,3,Tylosin tartrate,241.3308<>268.7126<>305.8404<>356.8912<>413.047<>456.6722<>518.3972<>579.6581<>661.8034<>667.3726<>716.1028<>766.6895<>802.425<>801.9609<>834.4478<>860.4373<>855.3322<>785.2534<>817.7403<>787.5739<>751.8384<>774.1151<>766.2254<>722.1361<>697.5389
1189,3,INK 128 (MLN0128),203.2748<>191.2083<>209.3081<>208.3799<>212.5568<>211.1645<>216.2696<>194.457<>183.7827<>178.2135<>172.6444<>160.5778<>146.1908<>136.9088<>130.8756<>116.9526<>110.9194<>115.0962<>109.063<>101.6374<>100.7092<>102.5656<>95.60414<>95.60414<>89.57087
1190,3,Brinzolamide,187.4955<>205.1312<>245.0436<>292.8457<>342.0401<>380.0961<>436.716<>476.6284<>536.9611<>572.2325<>608.8963<>672.9418<>682.6878<>713.3183<>746.2692<>776.8997<>780.1484<>810.7788<>778.2919<>749.5179<>787.1098<>780.1484<>733.7386<>698.0031<>701.2517
1191,3,TAE226 (NVP-TAE226),141.5498<>151.76<>156.8651<>159.1855<>152.6882<>169.3957<>164.7547<>156.8651<>143.4062<>134.5883<>126.6987<>121.1295<>112.7758<>103.4938<>96.99644<>88.17857<>86.78629<>79.36072<>65.90189<>65.43778<>60.79681<>57.54812<>53.83534<>51.05075<>52.44305
1192,3,Ropinirole HCl,205.5953<>237.154<>267.3203<>324.8684<>366.6372<>407.0137<>477.0925<>546.2431<>582.9068<>627.4602<>696.1467<>758.3358<>764.8331<>770.4023<>835.8401<>794.9995<>822.8453<>834.4478<>808.4583<>782.9329<>775.0433<>773.1869<>698.0031<>667.3726<>703.5722
1193,3,Clindamycin,200.0261<>221.8387<>267.7844<>304.9122<>346.2169<>392.6267<>455.2799<>535.1047<>582.9068<>597.2938<>667.3726<>725.8489<>745.341<>788.9662<>840.9451<>826.0941<>833.9837<>796.3918<>825.1658<>785.2534<>779.2202<>769.01<>737.4514<>695.6826<>736.5231
1194,3,Catharanthine,74.25565<>83.5376<>93.74775<>108.1348<>128.5551<>161.0419<>185.175<>218.59<>249.2205<>284.0278<>310.4814<>385.2011<>403.301<>406.5497<>450.1748<>490.5513<>547.1713<>608.8963<>595.9016<>593.1169<>658.5547<>652.5215<>665.0521<>725.8489<>738.3796
1195,3,BRL-54443,211.1645<>238.0822<>260.3589<>309.5532<>362.9245<>409.7983<>465.026<>541.6021<>598.222<>653.4496<>681.2955<>701.2517<>714.7106<>756.0153<>779.6843<>771.7946<>739.3077<>803.8173<>743.0205<>710.0696<>766.2254<>730.0258<>760.6563<>709.6055<>733.2745
1196,3,Pergolide mesylate,165.2188<>183.3186<>219.5182<>251.0769<>295.6303<>346.2169<>392.1626<>453.8876<>518.3972<>575.0172<>607.9681<>665.9803<>697.5389<>752.3025<>772.2587<>820.0607<>874.8243<>840.4811<>803.3532<>807.5301<>758.3358<>785.7175<>725.8489<>730.954<>752.7666
1197,3,IEM 1754 dihydrobroMide,246.9<>268.2485<>313.7301<>358.7476<>397.2677<>476.6284<>547.1713<>603.7912<>680.3673<>749.5179<>759.264<>811.707<>831.6632<>891.9959<>933.7647<>883.6422<>924.4827<>817.7403<>862.2936<>875.2884<>780.1484<>829.3427<>747.6615<>746.7333<>695.6826
1198,3,Ampiroxicam,219.5182<>241.3308<>292.8457<>330.4376<>369.4218<>429.2904<>506.7948<>554.5969<>597.2938<>639.0626<>691.5057<>737.9155<>756.4794<>794.9995<>827.9504<>830.2709<>839.5529<>810.3147<>834.9119<>845.5861<>780.1484<>766.6895<>751.8384<>719.8156<>680.8314
1199,3,PRT062607 (P505-15; BIIB057) HCl,113.2399<>116.9526<>130.4115<>146.1908<>169.3957<>188.4237<>204.203<>221.3746<>244.1154<>259.4307<>280.3151<>312.8019<>327.1889<>320.2274<>343.8965<>392.1626<>409.7983<>450.6389<>494.2641<>530.9279<>554.5969<>575.4813<>624.2115<>718.4233<>694.7543
1200,3,Scriptaid ,241.7949<>258.9666<>280.3151<>283.5638<>281.2433<>287.7406<>290.0611<>278.9228<>297.4867<>303.0558<>300.2713<>305.3763<>313.266<>320.6916<>312.3378<>330.4376<>355.4989<>389.378<>408.406<>423.2572<>434.3955<>426.5059<>472.4515<>486.3745<>532.3201
1201,3,Clorsulon,98.85282<>109.063<>124.8423<>156.401<>182.3904<>230.6566<>285.8842<>318.8352<>354.1066<>403.301<>447.3903<>497.0487<>545.3149<>564.3429<>594.9733<>610.2886<>680.8314<>727.7053<>730.4899<>767.1536<>768.5459<>792.679<>768.0818<>796.3918<>745.341
1202,3,TG100713,166.6111<>180.9981<>212.0927<>245.5077<>277.5305<>326.7248<>377.7756<>422.7931<>470.131<>510.9716<>552.2764<>611.6808<>640.4549<>674.334<>742.5565<>763.4409<>829.3427<>813.5634<>829.8068<>804.7455<>825.6299<>747.1974<>735.1309<>766.2254<>714.7106
1203,3,Omecamtiv mecarbil (CK-1827452),202.3466<>221.8387<>254.7897<>307.2327<>333.2222<>329.9735<>453.4235<>517.469<>566.6634<>604.7194<>643.2395<>704.0363<>703.5722<>735.1309<>723.9925<>758.7999<>735.1309<>756.9435<>718.4233<>736.0591<>706.8209<>710.5337<>698.4672<>723.0643<>704.5004
