Compound,phenotypic_Marker,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,phenotypic_Marker,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,Lethal Fraction,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,LF_max
Nabumetone,SG+,10.7,11.6,12.1,12.5,13.9,13.5,11.1,11.6,10.7,11.1,13.0,13.0,15.8,14.4,14.9,17.2,17.2,18.1,19.5,19.0,17.2,16.7,13.9,14.9,16.7,19.0,20.0,22.7,21.3,19.5,18.1,19.5,26.0,26.5,26.9,25.1,26.5,28.3,32.5,41.3,48.3,54.3,65.4,69.6,82.6,94.7,97.5,110.5,121.6,138.3,133.7,140.6,157.3,171.7,180.5,189.4,188.9,202.3,220.9,237.2,mKate2+,195.4,199.1,212.1,220.9,224.2,242.7,251.5,263.1,271.5,284.0,303.1,325.3,344.4,372.2,392.2,420.0,448.8,466.9,497.5,536.5,565.3,620.0,659.0,687.8,749.1,782.5,814.0,869.3,943.0,1011.7,1062.8,1129.6,1186.2,1225.7,1300.9,1369.1,1442.9,1486.5,1571.9,1646.6,1696.3,1730.2,1838.8,1862.4,1904.2,1926.9,1987.7,2012.8,2064.8,2103.8,2090.8,2132.5,2211.9,2191.0,2196.6,2190.5,2236.0,2243.0,2269.0,2275.0,0,0.05,0.06,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.08,0.09,0.09,0.094
Nadifloxacin ,SG+,2.8,4.6,4.6,6.0,5.6,8.8,8.8,9.3,10.7,12.5,10.2,9.7,10.2,11.1,12.1,11.6,13.0,13.5,12.5,13.5,16.2,16.7,18.1,17.2,17.2,16.7,15.3,18.1,15.8,14.9,15.8,16.2,18.6,21.3,21.8,23.2,23.7,23.2,23.7,27.8,30.6,34.3,32.0,32.5,38.1,42.2,37.6,44.6,46.4,52.0,54.8,57.5,62.7,70.1,71.5,70.5,74.3,82.6,88.2,92.4,mKate2+,110.5,119.7,123.9,126.7,130.9,139.2,142.0,152.2,151.8,170.8,175.9,183.3,193.5,206.5,217.2,229.3,242.3,264.1,277.5,294.2,315.1,330.0,344.4,373.6,397.3,419.1,449.7,469.2,500.3,537.0,565.3,591.3,627.9,662.7,691.0,730.5,763.9,809.9,822.8,870.6,920.8,963.5,994.1,1013.1,1068.4,1084.6,1107.8,1177.9,1211.3,1228.0,1240.1,1269.8,1333.8,1397.4,1408.5,1436.4,1485.6,1542.7,1550.1,1585.8,0,0.02,0.04,0.04,0.05,0.04,0.06,0.06,0.06,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.068
Nafamostat Mesylate,SG+,0.9,1.9,1.4,1.9,1.9,2.3,2.3,3.2,3.2,4.6,4.2,5.6,5.1,4.6,5.1,5.6,4.2,3.7,3.7,4.2,5.1,6.0,5.6,8.4,10.2,10.7,9.3,5.6,8.4,8.4,10.2,11.1,15.8,18.1,22.7,23.2,23.7,22.3,24.1,29.2,33.4,38.1,44.6,49.7,62.7,70.5,71.0,79.4,81.2,88.2,100.2,98.9,107.7,121.1,123.9,135.5,142.0,150.8,156.4,170.8,mKate2+,169.4,179.1,180.5,182.9,195.8,207.0,213.0,233.4,245.0,259.4,263.6,290.1,298.4,321.6,345.3,363.9,388.9,409.3,438.6,477.6,492.9,517.9,559.2,580.6,624.2,648.3,699.4,752.3,793.6,823.8,857.7,898.0,930.1,984.4,1034.0,1086.9,1142.6,1223.4,1288.8,1320.8,1358.4,1407.1,1449.4,1492.1,1535.2,1582.6,1641.5,1708.8,1719.5,1779.8,1824.4,1876.8,1894.0,1908.4,1935.8,1944.1,1991.0,1991.4,2057.8,2091.2,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.076
Nafcillin Sodium,SG+,3.2,3.2,3.7,4.6,6.5,7.0,7.4,7.0,7.0,7.9,7.9,8.4,8.4,7.9,7.0,8.4,7.9,9.7,9.7,12.5,14.4,13.0,13.0,11.6,15.8,14.9,14.4,15.3,14.9,18.6,20.0,24.6,21.3,26.0,30.2,29.2,33.9,36.7,36.2,45.5,49.7,50.1,56.6,64.5,65.9,78.9,82.6,87.3,100.2,107.2,118.8,120.7,130.9,139.2,161.5,165.2,173.6,178.7,190.3,200.5,mKate2+,170.8,180.1,189.4,198.2,204.7,212.1,222.8,235.8,256.2,273.8,286.3,309.6,334.6,345.3,364.3,372.2,398.2,427.4,472.9,510.0,546.7,564.3,604.7,636.7,673.9,707.7,763.9,808.9,886.4,954.2,967.2,1022.4,1084.6,1135.6,1185.8,1217.3,1277.7,1324.1,1396.5,1464.7,1557.5,1575.1,1648.9,1686.1,1759.9,1776.1,1803.0,1810.9,1840.1,1889.3,1948.7,1977.5,1998.9,2034.1,2040.2,2050.8,2064.8,2139.0,2111.6,2133.0,0,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.09,0.086
Naftopidil ,SG+,6.0,7.0,7.9,7.4,7.4,7.4,7.9,8.4,7.9,9.3,10.2,9.3,8.8,10.2,10.7,10.7,10.7,12.1,10.7,11.6,13.5,12.1,12.1,10.7,9.3,8.8,8.4,8.8,12.1,12.5,12.1,13.0,13.9,14.9,14.9,21.8,26.0,25.1,25.1,29.2,31.1,32.0,40.4,41.3,48.3,45.9,63.6,60.3,74.3,83.1,92.8,101.2,115.6,129.5,135.1,146.7,162.9,170.3,194.5,194.0,mKate2+,172.6,181.9,184.2,185.6,200.5,216.7,213.9,228.8,244.6,252.0,268.7,284.0,306.3,325.8,346.7,359.7,382.4,406.5,424.2,451.6,477.1,518.9,551.8,583.4,607.0,647.9,686.9,735.1,775.5,823.3,874.8,915.2,959.3,1009.4,1050.3,1095.7,1168.1,1224.8,1253.1,1326.9,1395.5,1428.5,1496.7,1514.4,1561.2,1584.4,1625.7,1680.0,1724.6,1791.0,1826.2,1872.6,1879.1,1921.8,1937.6,1982.2,1998.4,2012.8,2009.1,2032.7,0,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0.088
Naftopidil DiHCl,SG+,1.9,1.9,1.4,1.9,1.4,2.3,2.8,2.8,2.8,2.8,3.2,3.2,3.7,4.2,5.1,5.1,5.1,3.7,4.2,4.6,4.6,5.1,4.2,4.6,4.6,4.6,4.6,6.0,8.4,9.7,11.1,11.1,13.0,11.6,11.6,12.5,12.1,13.0,15.8,20.0,24.1,25.5,32.0,40.8,43.2,42.2,45.0,55.2,56.6,58.0,67.3,71.0,78.0,75.6,78.4,81.2,86.8,90.5,99.8,101.6,mKate2+,150.8,150.8,151.8,162.0,166.6,174.5,190.3,193.1,213.0,224.2,238.5,242.7,255.3,266.4,291.0,298.0,326.3,343.4,365.7,390.3,409.8,433.9,477.1,515.1,541.6,588.5,614.0,640.0,684.1,715.6,746.3,794.1,836.8,897.1,948.2,1010.8,1040.5,1103.6,1159.8,1184.8,1226.1,1252.6,1311.1,1364.4,1410.9,1461.0,1500.4,1544.5,1573.3,1599.7,1642.4,1681.4,1703.2,1738.5,1756.1,1819.3,1882.8,1884.7,1904.7,1913.5,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.050
Nalidixic acid ,SG+,4.6,4.6,4.2,4.2,4.2,3.7,3.7,3.7,3.7,4.2,5.6,4.6,6.0,6.0,6.0,6.5,5.6,6.5,5.6,6.0,8.4,8.8,8.8,9.7,10.7,10.7,11.1,12.1,12.1,15.3,11.6,13.9,14.9,14.4,16.7,19.0,25.1,26.5,32.5,35.7,39.4,43.2,48.3,48.7,49.2,56.6,60.3,67.8,82.6,89.6,90.0,102.6,105.8,116.5,130.4,132.3,148.5,160.6,172.6,191.7,mKate2+,180.1,175.0,183.8,195.8,199.6,205.6,216.3,238.1,250.6,265.5,287.7,301.7,316.1,321.6,342.5,365.7,390.3,431.1,458.5,478.0,523.0,543.9,566.7,604.3,637.7,668.3,705.9,756.9,812.2,844.7,896.6,955.6,983.9,1048.4,1090.2,1139.4,1196.0,1222.4,1300.9,1351.9,1401.6,1445.2,1501.4,1544.1,1646.6,1661.5,1715.3,1738.0,1772.4,1842.9,1869.9,1912.1,1943.6,1984.0,1984.5,1979.8,2027.2,2034.6,2049.9,2069.4,0,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.085
Naloxone HCl,SG+,2.3,2.3,1.9,3.2,3.7,3.2,2.8,4.6,5.1,7.0,6.5,7.9,7.9,9.3,9.7,9.7,9.7,9.3,9.7,10.7,8.8,8.8,9.3,10.2,10.2,10.7,11.1,13.9,13.0,12.5,15.3,16.2,20.9,20.9,20.9,18.6,26.5,31.6,32.5,38.1,40.4,39.0,46.4,51.5,55.2,55.7,60.3,66.4,63.6,67.3,82.1,89.6,97.9,105.4,106.3,113.2,109.5,117.9,130.9,138.8,mKate2+,123.0,125.8,131.8,142.5,149.9,160.1,178.7,181.0,198.6,208.8,216.7,229.3,248.3,269.2,289.6,309.6,337.9,356.4,389.4,406.1,433.0,463.2,485.4,517.9,567.6,590.3,628.4,657.2,680.8,721.2,776.0,806.1,813.6,886.4,907.3,953.7,975.5,1016.4,1045.1,1110.1,1127.3,1157.0,1177.4,1222.4,1243.3,1275.3,1342.6,1364.4,1396.9,1447.1,1497.6,1501.8,1524.1,1558.9,1562.6,1610.9,1627.1,1667.5,1685.1,1713.4,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.075
Naltrexone HCl,SG+,4.6,5.1,4.6,4.2,3.7,4.2,4.6,6.0,5.6,5.1,5.1,5.6,6.0,6.0,7.0,7.4,7.4,7.0,6.5,7.4,7.9,7.4,8.4,9.7,9.3,8.4,8.4,11.6,11.6,15.8,15.8,17.6,15.8,19.0,16.2,18.6,19.0,26.5,28.8,36.7,46.4,53.8,60.3,63.1,66.8,58.9,58.9,71.5,85.9,85.9,98.4,97.5,111.4,114.6,99.8,105.4,126.7,122.1,133.7,143.9,mKate2+,171.3,175.4,176.8,183.8,194.0,201.4,213.0,220.4,247.8,257.1,270.1,302.6,310.9,328.6,349.5,381.5,396.3,422.3,453.9,481.3,513.3,544.9,594.0,615.9,662.3,679.4,737.0,778.3,820.5,858.1,905.9,950.0,1007.6,1046.5,1096.2,1144.0,1193.2,1228.5,1275.3,1325.9,1345.4,1370.0,1393.2,1452.2,1473.0,1514.4,1588.6,1642.0,1689.8,1688.4,1737.1,1753.4,1739.0,1772.4,1767.7,1829.0,1847.1,1893.1,1894.4,1931.6,0,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.069
Nanchangmycin,SG+,2.3,3.2,2.8,6.5,5.6,5.6,7.9,7.9,10.2,10.7,13.5,14.9,17.6,19.0,24.1,29.7,33.9,35.7,39.9,44.6,44.1,49.7,47.3,54.8,55.7,53.8,56.6,56.6,52.9,53.8,55.2,53.8,53.8,54.8,56.6,55.2,55.2,51.1,48.3,48.7,47.3,45.5,48.3,47.8,45.9,51.1,46.9,51.1,49.2,52.9,51.1,51.1,50.1,52.0,52.0,52.4,53.4,54.3,52.4,55.2,mKate2+,148.0,147.1,144.8,148.5,143.4,141.5,142.5,148.5,144.8,145.3,154.1,151.8,152.7,153.6,152.2,142.0,138.3,129.5,135.1,128.6,121.1,114.6,120.7,110.9,111.4,108.6,106.7,100.7,99.8,104.0,96.5,98.9,92.4,91.0,84.9,81.2,82.1,79.4,78.0,71.9,70.5,65.4,65.0,60.8,54.8,60.3,52.9,55.2,54.8,53.8,52.4,53.8,46.9,44.1,38.1,35.3,35.3,33.4,32.0,26.9,0,0.02,0.02,0.02,0.04,0.04,0.04,0.05,0.05,0.07,0.07,0.08,0.09,0.10,0.11,0.14,0.17,0.20,0.22,0.23,0.26,0.27,0.30,0.29,0.33,0.33,0.34,0.35,0.36,0.36,0.35,0.37,0.36,0.38,0.38,0.40,0.41,0.41,0.42,0.42,0.44,0.45,0.46,0.47,0.48,0.51,0.48,0.52,0.51,0.51,0.51,0.52,0.51,0.55,0.56,0.60,0.62,0.62,0.63,0.64,0.68,0.678
Naphazoline HCl ,SG+,6.5,7.0,6.5,4.6,4.2,6.0,6.5,6.5,7.0,7.9,7.4,8.4,7.9,7.4,8.4,8.4,7.9,8.4,8.4,7.9,8.4,7.9,7.4,6.5,9.3,9.7,9.7,11.6,13.0,11.6,15.8,14.4,13.5,10.7,17.2,20.9,23.7,25.1,24.6,27.8,33.0,38.5,41.8,52.0,50.6,57.1,55.7,61.7,78.0,84.0,92.4,102.6,114.6,121.6,140.6,145.3,152.7,166.6,182.4,185.2,mKate2+,168.0,167.1,171.3,177.7,184.7,197.2,203.3,213.9,219.5,233.9,245.0,260.4,272.9,292.8,322.1,339.3,370.8,397.3,425.1,447.9,470.6,506.8,537.0,552.3,592.2,628.9,661.3,715.6,767.6,811.7,873.4,926.3,953.3,1004.8,1078.1,1119.4,1181.6,1230.8,1278.6,1300.9,1375.1,1417.8,1473.5,1501.4,1561.2,1575.6,1652.7,1714.8,1783.1,1815.6,1889.3,1918.1,1962.7,1984.9,1968.7,1981.7,2022.5,2023.0,2031.8,2057.3,0,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.08,0.083
Naproxen ,SG+,3.2,3.7,3.7,2.8,2.8,1.4,2.3,1.9,3.2,2.8,3.2,2.8,3.2,4.2,5.1,2.8,3.2,2.8,3.2,2.8,3.2,2.3,2.3,4.2,5.6,5.1,7.4,10.2,9.3,7.9,8.8,8.8,9.3,12.5,16.2,19.5,21.3,18.1,25.1,27.4,27.8,33.9,39.0,46.9,49.2,53.8,65.0,65.9,81.7,86.3,96.1,100.7,107.2,129.0,142.9,149.4,161.0,164.8,182.9,201.9,mKate2+,158.7,162.4,169.9,171.7,179.1,193.5,199.6,215.8,229.3,244.6,252.9,274.3,295.2,310.9,322.5,341.6,358.3,385.2,406.1,438.6,467.8,500.8,535.1,567.6,596.4,625.1,653.9,701.3,735.6,808.5,835.8,889.2,922.6,976.5,1032.2,1071.6,1127.3,1211.3,1263.3,1319.9,1381.2,1442.9,1494.4,1551.0,1573.3,1625.7,1664.3,1749.2,1769.1,1832.7,1855.5,1913.5,1927.9,1975.2,2029.0,2022.5,2054.1,2086.1,2115.8,2115.4,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.07,0.07,0.07,0.07,0.08,0.09,0.087
Naratriptan ,SG+,10.2,10.2,10.2,12.5,13.0,12.5,13.0,13.9,13.5,15.3,15.3,16.7,17.2,17.2,18.1,17.2,18.6,20.9,21.8,22.7,21.3,19.5,21.8,21.8,22.7,22.7,23.7,25.1,25.5,29.7,30.2,28.3,26.0,28.8,33.9,38.1,36.7,37.1,39.9,42.2,50.6,52.0,60.3,62.2,68.2,82.6,84.5,91.4,91.4,97.5,96.1,97.5,97.5,108.1,112.8,122.5,115.1,119.7,131.3,124.4,mKate2+,222.3,221.4,232.5,239.9,251.5,260.8,278.5,298.0,319.8,336.5,353.2,367.6,394.9,417.7,428.8,454.4,494.3,515.6,549.5,593.1,620.0,652.1,684.1,737.0,774.6,830.3,866.5,889.7,953.3,998.7,1028.0,1062.8,1096.2,1124.0,1196.4,1241.9,1309.2,1348.2,1400.2,1445.7,1451.2,1529.2,1567.3,1619.7,1649.4,1650.3,1666.6,1733.9,1784.0,1810.9,1829.0,1899.1,1882.4,1931.6,1955.2,1989.1,2047.1,2028.1,2079.6,2071.3,0,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.060
Naringenin,SG+,2.3,2.8,3.2,2.3,4.2,4.6,3.7,5.6,6.5,6.5,7.0,6.5,8.4,7.4,7.0,7.0,9.3,9.7,10.2,13.0,13.5,14.9,12.5,13.9,12.5,17.6,15.3,17.2,16.7,26.5,24.1,26.9,27.8,33.0,28.8,33.0,39.0,49.7,53.4,61.3,69.6,74.7,78.4,75.2,86.8,87.3,96.5,117.0,128.6,142.5,163.8,171.3,180.1,184.2,201.4,216.7,244.1,264.1,286.3,319.3,mKate2+,209.3,213.9,213.0,223.2,227.4,238.1,252.0,272.0,289.6,313.7,325.3,359.2,375.5,378.2,403.3,431.1,453.0,485.4,517.0,561.6,595.4,662.7,680.4,722.1,774.1,804.7,851.6,892.9,952.3,992.7,1046.5,1099.0,1142.6,1183.4,1224.8,1273.9,1311.1,1323.1,1378.8,1446.1,1504.1,1534.3,1580.3,1630.8,1691.2,1684.7,1752.9,1792.3,1831.3,1830.9,1860.6,1893.1,1937.1,1965.5,1984.0,2026.3,2037.9,2047.1,2061.1,2049.5,0,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.10,0.11,0.11,0.12,0.13,0.135
Naringin,SG+,4.2,3.7,2.8,2.3,3.2,3.7,3.7,5.1,5.6,5.1,5.6,5.6,5.6,5.1,6.0,6.5,6.5,7.4,7.4,6.0,6.5,6.5,6.5,6.5,8.8,7.9,7.9,7.9,7.9,8.8,9.7,10.2,13.0,15.3,16.2,20.0,23.2,21.8,26.0,33.4,31.6,39.4,44.1,51.1,65.4,75.2,92.8,106.7,115.6,119.7,128.6,126.7,141.5,158.7,168.9,188.0,199.1,207.5,213.9,224.2,mKate2+,178.7,179.1,181.5,194.0,203.3,214.4,225.6,244.1,258.5,269.6,282.2,295.2,314.7,330.9,349.5,375.9,404.7,436.3,476.6,498.0,519.8,569.9,591.3,623.3,660.9,699.9,769.0,807.1,857.7,910.1,954.2,1008.9,1030.8,1089.7,1164.4,1223.4,1313.4,1359.8,1429.4,1482.8,1550.1,1596.5,1624.3,1644.3,1709.3,1747.3,1809.1,1833.7,1865.2,1944.6,1951.1,2012.8,2030.0,2017.9,2032.3,2037.9,2063.4,2086.6,2089.4,2111.6,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.10,0.096
Naringin Dihydrochalcone,SG+,2.8,4.6,6.5,6.0,4.6,4.6,5.1,7.4,7.4,7.4,8.8,8.4,8.4,7.4,6.5,6.0,7.0,7.9,7.0,8.4,9.7,13.9,16.2,13.5,13.5,13.5,12.5,13.9,14.9,15.3,16.2,13.5,14.9,16.2,15.3,19.0,28.8,34.3,34.3,41.8,53.4,65.4,77.0,87.3,94.2,101.2,110.0,129.5,117.9,136.0,141.5,152.7,166.1,169.9,171.3,181.9,201.9,223.2,233.9,250.6,mKate2+,168.9,171.7,175.4,191.7,194.5,202.8,213.5,229.7,242.7,255.3,280.8,291.5,320.2,337.4,356.4,382.4,395.4,432.5,455.7,493.8,541.6,566.7,605.6,641.4,669.7,708.2,763.9,808.5,869.3,910.1,989.0,1081.8,1131.0,1200.2,1244.2,1313.9,1377.4,1422.9,1498.6,1557.0,1596.5,1641.5,1677.7,1752.9,1778.9,1835.5,1911.2,1919.5,1921.4,1968.2,1991.0,2008.2,2072.7,2082.4,2094.0,2143.7,2119.1,2157.6,2159.0,2178.5,0,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.09,0.10,0.10,0.103
Natamycin ,SG+,0.0,0.9,1.4,1.4,1.4,2.8,2.8,3.2,3.2,3.7,3.2,5.6,6.0,7.0,8.8,8.8,7.4,7.9,7.9,7.0,6.0,7.9,9.3,10.2,12.1,13.0,16.2,13.5,15.3,14.4,14.9,16.2,20.0,20.9,23.7,27.8,36.2,41.3,51.1,51.5,52.9,58.0,71.0,88.2,88.6,96.1,103.0,113.7,124.8,126.7,133.7,152.2,173.6,195.8,206.5,218.1,234.4,240.4,254.8,272.0,mKate2+,210.2,216.3,224.6,231.1,237.2,245.5,265.9,276.1,306.8,316.5,337.9,354.6,385.7,394.0,421.9,440.9,467.8,501.2,530.0,585.7,621.4,653.9,695.7,743.5,769.0,814.0,871.1,919.8,964.9,1036.8,1090.2,1170.5,1223.4,1278.6,1343.6,1409.0,1468.9,1529.2,1606.2,1623.4,1693.0,1726.0,1796.1,1855.5,1911.6,1960.3,2000.3,2012.3,2087.0,2108.4,2112.6,2127.9,2148.8,2150.6,2199.4,2185.0,2176.6,2203.1,2240.7,2273.6,0,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.09,0.09,0.10,0.10,0.10,0.11,0.107
